ID, JOB_ID, J_TASK_ID, MI, RAM, STORAGE, PRIORITY, A_TIME, D_TIME
3539,91,5,8683425,3042,15,1,7678,2556950
3537,91,3,7703820,3892,149,1,7678,1880530
3536,91,2,4941370,3838,188,1,7678,1409543
3535,91,2,4941370,3838,188,1,7678,1409543
1894,45,0,5701322,1021,246,1,7699,1676858
514,10,32,7686860,3917,46,4,7701,15594
510,10,28,5072580,1377,179,4,7701,15552
504,10,22,4642777,2527,159,4,7701,15424
513,10,31,6395393,3697,284,4,7711,15482
503,10,21,6496968,3133,186,4,7711,1498589
495,10,13,5134221,910,356,4,7711,15448
2013,50,2,5891128,3080,77,4,7714,15429
2012,50,2,5891128,3080,77,4,7714,15429
2046,51,0,5565565,3029,198,2,7724,11373
2783,70,21,7529427,1039,141,4,7747,1591435
2800,70,38,7815375,273,297,4,7757,1946039
2794,70,32,8440396,2776,149,4,7757,15568
2787,70,25,7866723,2868,18,4,7757,1709522
2764,70,2,8969456,875,30,4,7757,15504
2763,70,2,8969456,875,30,4,7757,15504
498,10,16,7978828,2558,207,4,7775,2141696
485,10,3,7758774,3539,388,4,7775,1891549
516,11,0,6477318,64,2,5,7799,17045
515,10,33,4833219,927,219,4,7799,1184217
512,10,30,7332112,2524,78,4,7809,15603
509,10,27,5621220,2622,73,4,7809,1474022
494,10,12,5824907,2036,15,4,7809,15527
2031,50,20,8761198,1457,193,4,7812,2590762
508,10,26,7805186,469,27,4,7814,15600
505,10,23,8794306,1851,342,4,7814,2438200
502,10,20,7177748,66,179,4,7814,15522
497,10,15,6345231,1361,238,4,7814,1460351
492,10,10,5656505,3993,28,4,7814,1660055
491,10,9,5939841,929,188,4,7814,1289922
2795,70,33,8104712,475,139,4,7821,15665
2771,70,9,5878339,3065,142,4,7821,15581
2038,50,27,8469200,1185,167,4,7822,2258962
2026,50,15,5013451,3126,233,4,7822,15536
2022,50,11,4726001,2867,317,4,7822,1330869
2020,50,9,4558224,440,260,4,7822,15536
2017,50,6,6808666,1405,304,4,7822,15542
506,10,24,7823241,3986,266,4,7822,15560
493,10,11,4876241,144,82,4,7822,1232699
489,10,7,4746023,2961,332,4,7822,15533
2043,50,32,6021320,1169,36,4,7827,15662
2029,50,18,6458115,1636,189,4,7827,1597117
2041,50,30,7874336,3677,105,4,7835,15574
2034,50,23,8815465,660,223,4,7835,2303328
2033,50,22,8074273,3020,59,4,7835,15640
2025,50,14,6697397,502,19,4,7835,1792752
2018,50,7,6372696,3923,269,4,7835,1537794
501,10,19,4520362,1480,199,4,7844,15549
500,10,18,8936340,1150,224,4,7844,2163784
2807,70,45,8817998,2193,85,4,7845,2229510
2798,70,36,8107870,2512,243,4,7845,15599
2809,70,47,8798701,3983,269,4,7855,1877482
2801,70,39,4992869,1862,2,4,7855,1381611
2796,70,34,8526162,1732,117,4,7855,1905275
2789,70,27,6799022,1693,85,4,7855,1957013
2775,70,13,4702630,2358,59,4,7855,959050
2770,70,8,6373094,722,286,4,7855,15616
2032,50,21,4656090,615,204,4,7857,1251089
2030,50,19,5931751,1040,115,4,7857,1460262
2028,50,17,8015999,3723,383,4,7857,2175857
2016,50,5,6657902,3174,317,4,7857,15573
2014,50,3,5466847,3517,324,4,7857,1360661
2782,70,20,4869182,2909,207,4,7860,1146588
2777,70,15,7502394,1883,193,4,7860,15666
2766,70,4,6738720,1064,238,4,7860,1669223
3337,86,63,6934451,1887,238,4,7863,1498769
3319,86,45,5393942,527,306,4,7863,15789
3318,86,44,7101306,2661,56,4,7863,15836
3316,86,42,6402407,2640,239,4,7863,15810
3295,86,21,4857836,3006,365,4,7863,1253782
3294,86,20,5517232,512,293,4,7863,1559150
3291,86,17,5041775,1884,305,4,7863,15761
2786,70,24,8928357,3596,289,4,7868,15669
2769,70,7,7214262,2136,42,4,7868,1813047
2768,70,6,6525224,3239,395,4,7868,1929244
3325,86,51,7206589,3095,56,4,7873,15773
3315,86,41,6523795,1924,136,4,7873,15778
3314,86,40,5055537,1579,250,4,7873,1281139
3303,86,29,5930348,123,375,4,7873,1679123
3300,86,26,5330412,3889,263,4,7873,1235468
2804,70,42,4538297,716,203,4,7890,15660
2799,70,37,4672177,1972,53,4,7890,1012570
2792,70,30,7707231,201,258,4,7890,15642
2791,70,29,4801983,3498,218,4,7890,1210457
2778,70,16,8628369,3792,185,4,7890,2541161
2148,52,64,7043752,1817,229,1,7890,1945337
2145,52,61,5487320,3601,113,1,7890,11952
2143,52,59,5788056,2742,107,1,7890,11890
2142,52,58,8107668,458,282,1,7890,11892
2141,52,57,5507230,1278,355,1,7890,1348748
2139,52,55,6042910,2013,198,1,7890,11986
2138,52,54,6151421,2255,111,1,7890,1769689
2137,52,53,6992621,3369,178,1,7890,2086934
2136,52,52,8134320,426,75,1,7890,11896
2133,52,49,8332407,743,280,1,7890,2265745
2132,52,48,7725232,117,361,1,7890,2187550
2131,52,47,5102063,2055,267,1,7890,1465948
2125,52,41,5228622,3020,183,1,7890,1058907
2123,52,39,7025279,3922,32,1,7890,1997068
2121,52,37,6961269,3795,357,1,7890,1985301
2120,52,36,5795102,2692,237,1,7890,1579402
2119,52,35,8021374,3446,21,1,7890,11889
2117,52,33,7314069,2748,355,1,7890,1619388
2116,52,32,5568685,1571,19,1,7890,11892
2112,52,28,7307960,2662,342,1,7890,1807233
2111,52,27,6630831,3410,10,1,7890,1792582
2107,52,23,8136296,1277,30,1,7890,2324589
2105,52,21,6197746,312,345,1,7890,1282398
2104,52,20,5763067,775,359,1,7890,1425345
2102,52,18,7798464,566,6,1,7890,2021189
2101,52,17,8207557,2197,286,1,7890,11857
2099,52,15,7475731,3410,175,1,7890,1890830
2097,52,13,6055615,3586,283,1,7890,11876
2096,52,12,4841974,1164,337,1,7890,1072432
2095,52,11,6856053,853,17,1,7890,1987792
2091,52,7,8706402,3565,63,1,7890,11846
2087,52,3,8790834,1324,231,1,7890,2541072
2086,52,2,5699598,1616,75,1,7890,1428893
2085,52,2,5699598,1616,75,1,7890,1428893
3168,80,59,5922561,3346,113,4,7898,1642342
3160,80,51,4615247,687,113,4,7898,15928
3150,80,41,7714188,3165,365,4,7898,15858
3145,80,36,5318913,3358,362,4,7898,15807
3141,80,32,5724851,2900,269,4,7898,1500980
3116,80,7,6259634,1919,299,4,7898,1889741
3115,80,6,7024793,1233,309,4,7898,1898448
3170,81,0,6284978,3913,112,3,7908,12660
3166,80,57,8585237,3933,30,4,7908,15842
3148,80,39,7268634,3047,64,4,7908,2015064
3143,80,34,6380480,2408,242,4,7908,15828
3135,80,26,6248313,2765,129,4,7908,15812
3133,80,24,5547172,1596,387,4,7908,1397238
3124,80,15,5029717,2001,52,4,7908,1393530
2193,54,37,6134001,3025,282,4,7920,1329353
2189,54,33,4609826,2369,272,4,7920,15847
2178,54,22,5405211,2959,373,4,7920,15856
2177,54,21,8735381,1967,66,4,7920,15868
2159,54,3,7037912,3511,32,4,7920,1555468
2213,54,57,6199547,2894,257,4,7930,1759484
2203,54,47,8545429,2246,277,4,7930,1904311
2197,54,41,6588571,798,6,4,7930,15889
838,18,15,7063854,3162,76,1,7936,12031
837,18,14,5036814,2484,146,1,7936,12023
836,18,13,4734344,319,195,1,7936,1102691
835,18,12,7998005,2091,357,1,7936,11996
833,18,10,8592810,2584,9,1,7936,2419399
827,18,4,7397592,319,152,1,7936,1774462
826,18,3,8518915,1239,85,1,7936,11919
3331,86,57,5742234,466,380,4,7937,15941
3310,86,36,8391678,39,304,4,7937,15842
3302,86,28,8286447,1176,339,4,7937,1953904
4156,104,45,5291309,3964,347,1,7964,12138
4155,104,44,8351259,3590,10,1,7964,12100
4152,104,41,7879323,3311,238,1,7964,12048
4151,104,40,5341328,799,190,1,7964,12042
4148,104,37,4979818,3276,64,1,7964,12014
4145,104,34,4759851,2533,118,1,7964,1205181
4143,104,32,8920537,3138,33,1,7964,2036161
4142,104,31,6242500,3385,310,1,7964,11967
4139,104,28,8221337,1522,344,1,7964,1871822
4138,104,27,5827768,837,3,1,7964,12003
4135,104,24,7998953,3782,20,1,7964,12001
4134,104,23,7380639,3183,153,1,7964,2135313
4133,104,22,8253623,3965,339,1,7964,11999
4130,104,19,4961900,651,199,1,7964,11973
4128,104,17,8606210,268,243,1,7964,2360605
4126,104,15,7500391,2627,113,1,7964,11986
4125,104,14,6755613,1548,357,1,7964,11966
4123,104,12,8911589,2947,204,1,7964,2366342
4122,104,11,4943379,1596,316,1,7964,1338374
4121,104,10,8891629,1526,74,1,7964,11967
4120,104,9,4718207,55,159,1,7964,11963
4119,104,8,6284027,3508,38,1,7964,11964
4117,104,6,6812473,1323,8,1,7964,1784044
4116,104,5,6383339,2792,210,1,7964,11965
4114,104,3,7611808,2923,40,1,7964,2006675
3305,86,31,7598346,2536,16,4,7971,15867
3292,86,18,5423803,75,12,4,7971,15837
3146,80,37,5470146,3758,306,4,7972,1236440
3330,86,56,7748549,907,37,4,7976,2251073
3307,86,33,5549614,114,31,4,7976,1357954
3290,86,16,7255186,2273,353,4,7976,1627960
3288,86,14,7433975,551,119,4,7976,1702215
3326,86,52,7191732,3670,393,4,7984,15962
3281,86,7,7343354,1822,306,4,7984,1509885
3332,86,58,7220325,1578,302,4,8006,15905
3328,86,54,8559696,3265,374,4,8006,2318641
3322,86,48,8316788,827,124,4,8006,15916
3308,86,34,5983811,1236,306,4,8006,15900
3286,86,12,8039857,168,135,4,8006,1931121
3279,86,5,5104927,463,136,4,8006,1052007
3278,86,4,5620950,2338,216,4,8006,15871
3277,86,3,4651407,3851,235,4,8006,1306661
3276,86,2,7508003,202,338,4,8006,15868
3275,86,2,7508003,202,338,4,8006,15868
3167,80,58,4694650,3402,126,4,8006,1251397
3159,80,50,8614994,367,18,4,8006,15963
3147,80,38,4722931,439,210,4,8006,1270880
3132,80,23,5847010,3602,84,4,8006,15906
3126,80,17,5128915,1765,374,4,8006,1299199
3112,80,3,8549222,2529,180,4,8006,1958943
3169,80,60,5261639,1990,353,4,8011,1373100
3164,80,55,7541998,3567,112,4,8011,1861118
3154,80,45,7940768,2984,137,4,8011,1880910
3151,80,42,6749746,3339,246,4,8011,15951
3118,80,9,7330226,682,188,4,8011,15921
2201,54,45,5371393,1060,370,4,8018,15981
2199,54,43,5028738,2717,265,4,8018,1436520
2163,54,7,4533376,3995,149,4,8018,1135273
3158,80,49,4809311,1811,270,4,8019,1294359
3157,80,48,6696880,1476,10,4,8019,1440350
3136,80,27,7059491,722,239,4,8019,15926
3114,80,5,8349444,360,232,4,8019,2147050
3111,80,2,5299244,1235,264,4,8019,15918
3110,80,2,5299244,1235,264,4,8019,15918
2179,54,23,8774837,3419,289,4,8028,15955
2166,54,10,6500286,2308,351,4,8028,15952
2217,54,61,5159494,1916,331,4,8033,1522737
2214,54,58,5659531,2565,252,4,8033,16019
2208,54,52,4737369,1275,218,4,8033,16016
2207,54,51,5653238,28,301,4,8033,16008
2183,54,27,6026869,3343,394,4,8033,1785990
2175,54,19,5106776,1752,165,4,8033,1366765
2165,54,9,8647300,875,232,4,8033,15964
2164,54,8,7638087,1304,51,4,8033,1737935
3142,80,33,6038093,311,102,4,8041,1624630
3138,80,29,6232860,955,83,4,8041,15940
2202,54,46,7093319,3010,103,4,8041,16004
2162,54,6,8856856,3882,234,4,8041,15966
2176,54,20,7681849,2964,135,4,8063,1864760
2169,54,13,5180830,937,72,4,8063,15998
2168,54,12,6139634,380,39,4,8063,1823746
2167,54,11,8995638,806,288,4,8063,2550308
2811,71,0,5409441,2144,1,1,8064,8398
3043,77,20,8340788,1864,126,1,8082,12257
3042,77,19,8539381,2861,11,1,8082,2204126
3040,77,17,8544801,3205,320,1,8082,1883072
3036,77,13,6810159,2640,308,1,8082,12175
3034,77,11,6420974,2437,36,1,8082,12157
3033,77,10,7191178,1765,162,1,8082,12200
3029,77,6,6322602,3467,212,1,8082,1785266
3026,77,3,5423904,1936,54,1,8082,12133
382,7,3,6259049,1045,194,5,8145,1867800
389,7,10,8844749,1635,45,5,8155,16310
387,7,8,6955654,1016,108,5,8155,1456433
386,7,7,8587655,2090,113,5,8155,16341
2010,49,5,8901940,1843,118,1,8176,1811456
2009,49,4,5122367,1924,383,1,8176,1522386
2008,49,3,7019205,3703,350,1,8176,12284
3044,78,0,6317080,1989,46,1,8204,1677301
2615,65,12,7000670,1138,169,5,8238,2077892
2610,65,7,6178463,37,94,5,8238,16478
2648,65,45,4596896,3813,390,5,8248,1304218
2646,65,43,8375614,3417,218,5,8248,1782470
2617,65,14,5521503,3444,170,5,8248,16492
384,7,5,6970648,3357,13,5,8253,16403
391,8,0,8412503,3481,352,5,8258,2291561
3924,98,11,7067840,2791,268,5,8263,1697933
3918,98,5,6849811,1350,107,5,8263,16538
112,2,23,8631102,1677,390,5,8269,2432775
108,2,19,6796530,1722,332,5,8269,16604
105,2,16,8337619,2001,357,5,8269,16617
102,2,13,6891500,1968,94,5,8269,16604
101,2,12,6416092,2220,332,5,8269,1726908
97,2,8,7977016,2653,251,5,8269,16548
96,2,7,7834630,2563,85,5,8269,1987679
3917,98,4,6277767,1394,283,5,8273,16538
110,2,21,8237408,2090,114,5,8279,2196252
106,2,17,4953095,2879,277,5,8279,16590
92,2,3,8655401,2078,69,5,8279,1954572
2627,65,24,4929189,181,110,5,8312,1261751
2621,65,18,6377604,2275,108,5,8312,16562
3085,78,41,8649586,2079,93,1,8326,2176821
3079,78,35,5650040,968,175,1,8326,1246512
3078,78,34,7973465,2533,238,1,8326,1631654
3077,78,33,8169857,207,206,1,8326,1946962
3076,78,32,8187297,3762,384,1,8326,12592
3074,78,30,5657268,3861,84,1,8326,12546
3071,78,27,8434197,2154,173,1,8326,12511
3070,78,26,6890058,3127,320,1,8326,1770827
3065,78,21,5956842,3051,209,1,8326,1244085
3064,78,20,6188639,1734,257,1,8326,12546
3063,78,19,7754541,3557,167,1,8326,2133617
3062,78,18,4989404,3667,178,1,8326,1313584
3060,78,16,7234032,3627,85,1,8326,1990639
3059,78,15,5989249,3311,218,1,8326,1664879
3054,78,10,6285797,2714,263,1,8326,12513
3053,78,9,5404112,2539,40,1,8326,1570867
3052,78,8,8029218,3446,352,1,8326,12513
3051,78,7,5960772,2503,323,1,8326,12508
3050,78,6,7125090,3474,371,1,8326,1983753
3046,78,2,7150815,3873,140,1,8326,12501
3045,78,2,7150815,3873,140,1,8326,12501
2626,65,23,5077120,1706,275,5,8336,1461953
2611,65,8,7191742,3257,343,5,8336,16579
2629,65,26,6421679,2793,312,5,8346,1917898
2628,65,25,4899746,3288,74,5,8351,16594
2622,65,19,8048966,1454,380,5,8351,1777818
2620,65,17,4960507,480,390,5,8351,16585
2614,65,11,7198781,2531,154,5,8351,16602
2644,65,41,7414357,2321,194,5,8359,2132075
2633,65,30,8290361,1146,108,5,8359,16634
2625,65,22,5621421,1331,366,5,8359,16597
2616,65,13,8754853,208,93,5,8359,16624
2612,65,9,8693953,1651,353,5,8359,2495654
2606,65,3,5041588,3801,113,5,8359,16597
3916,98,3,8565569,3772,113,5,8361,16629
3936,99,0,7182337,2480,23,5,8371,17052
3915,98,2,6990082,1605,4,5,8371,16637
3914,98,2,6990082,1605,4,5,8371,16637
3930,98,17,6873889,449,23,5,8376,1528098
3922,98,9,8684784,3742,117,5,8376,16644
99,2,10,7978496,2317,77,5,8377,16688
93,2,4,7607917,1792,41,5,8377,16645
2647,65,44,5355010,3514,211,5,8381,16798
2637,65,34,8000566,429,248,5,8381,2245397
2632,65,29,6872329,1226,324,5,8381,16667
2619,65,16,5271677,1776,181,5,8381,16660
98,2,9,8790011,1281,18,5,8382,16702
3935,98,22,4844700,2248,126,5,8406,16861
109,2,20,7397233,302,370,5,8412,16779
107,2,18,5408074,567,40,5,8412,16718
1388,33,44,5285822,3258,99,5,8447,16973
1371,33,27,4606645,3554,266,5,8447,1008829
1361,33,17,8610384,1079,16,5,8447,1932619
1350,33,6,8510494,169,190,5,8447,2515660
2670,66,21,6606742,1311,270,5,8450,1699014
2664,66,15,5842385,3699,68,5,8450,1516406
1404,33,60,5959232,2950,194,5,8457,17026
1400,33,56,5430628,3613,345,5,8457,1298275
1382,33,38,6643844,3013,272,5,8457,1794127
1368,33,24,7591121,1811,133,5,8457,16907
1355,33,11,7285365,94,245,5,8457,16957
2654,66,5,7659194,820,183,5,8460,1961677
3454,88,39,6297216,319,280,5,8480,16990
3450,88,35,5449683,3684,199,5,8480,1148018
3439,88,24,7703179,2788,312,5,8480,16992
3433,88,18,8249463,1969,132,5,8480,16977
3462,88,47,4516500,2428,6,5,8490,17142
3443,88,28,5008175,3664,275,5,8490,1070670
3435,88,20,7654731,2240,384,5,8490,1996170
1741,41,31,8045242,3526,331,5,8503,17022
1720,41,10,8970069,3574,167,5,8503,1990407
1766,42,0,7624041,1222,202,4,8513,15034
1764,41,54,8437501,649,182,5,8513,17183
1761,41,51,7710973,1947,94,5,8513,17082
1749,41,39,8271501,3610,180,5,8513,1979114
1735,41,25,6616283,30,169,5,8513,1903811
1730,41,20,5708056,291,99,5,8513,1323670
1380,33,36,8832458,3567,327,5,8521,1797662
1352,33,8,6320748,291,316,5,8521,1788678
1348,33,4,8733874,3796,303,5,8545,2482522
2659,66,10,7387112,1402,343,5,8548,1869004
4295,108,3,8292787,1072,378,5,8551,1776560
3457,88,42,8070929,1521,15,5,8554,2387167
3425,88,10,6043277,839,339,5,8554,1735405
3423,88,8,7585294,301,318,5,8554,1626712
1396,33,52,8167087,3375,390,5,8555,1981823
1387,33,43,7052556,3143,166,5,8555,17115
1372,33,28,5142412,3545,31,5,8555,17057
1353,33,9,8832449,2662,283,5,8555,17015
1406,33,62,4874094,1171,308,5,8560,1366905
1379,33,35,7861937,1415,59,5,8560,1787025
1374,33,30,4600715,2595,311,5,8560,1023427
1369,33,25,5358068,2549,226,5,8560,1611209
1366,33,22,8975022,3301,296,5,8560,17060
1365,33,21,6235520,2261,339,5,8560,1461127
2658,66,9,6316808,1121,116,5,8563,1861663
1398,33,54,5912051,1316,397,5,8568,1462572
1394,33,50,5646855,219,324,5,8568,1387990
1391,33,47,5683046,1031,192,5,8568,17108
1363,33,19,8409625,3422,63,5,8568,17036
1346,33,2,7511160,467,379,5,8568,1833333
1345,33,2,7511160,467,379,5,8568,1833333
2665,66,16,8142594,783,83,5,8571,17079
2653,66,4,5010308,464,100,5,8571,1311542
1753,41,43,6785005,214,42,5,8577,17184
3449,88,34,5909684,2021,267,5,8578,1785190
3452,88,37,5608925,1279,223,5,8588,17119
3442,88,27,7864607,2584,287,5,8588,1709944
3431,88,16,6468764,1146,264,5,8588,1533066
3419,88,4,7421206,374,106,5,8588,2034815
1409,33,65,5621409,2508,328,5,8590,1389406
1399,33,55,4865810,2137,378,5,8590,1048409
1393,33,49,6079577,3658,70,5,8590,1717462
1390,33,46,5257705,720,185,5,8590,17127
1377,33,33,8244424,1465,400,5,8590,1946856
1364,33,20,5399720,580,328,5,8590,17105
1362,33,18,5392837,3432,96,5,8590,1312565
3468,89,0,6162917,3561,194,2,8593,12117
3445,88,30,8307122,1073,24,5,8593,2070625
3438,88,23,6158074,1432,395,5,8593,1780498
3421,88,6,8489343,3842,317,5,8593,2064844
2672,67,0,6795024,1528,154,5,8593,18122
2666,66,17,6714420,3941,179,5,8593,1919950
2662,66,13,8317304,2196,386,5,8593,17060
2660,66,11,8183685,2498,239,5,8593,17082
3735,95,0,5981912,2259,102,1,8601,15890
3463,88,48,4703459,2512,212,5,8601,17168
3434,88,19,6170698,952,269,5,8601,1857716
3428,88,13,8152316,3034,215,5,8601,1798771
3422,88,7,5276475,3014,361,5,8601,1567712
1760,41,50,8897774,268,145,5,8601,1805590
1750,41,40,8095753,258,135,5,8601,17128
1757,41,47,7846588,597,316,5,8611,2299779
1740,41,30,8790398,2229,192,5,8611,17160
1718,41,8,6085283,2796,345,5,8611,1648825
1758,41,48,8173479,3734,237,5,8616,2351391
1748,41,38,6740417,695,231,5,8616,17203
1736,41,26,6375050,1296,391,5,8616,17191
1733,41,23,8664873,2445,238,5,8616,17142
3467,88,52,5450847,2070,155,5,8623,1443526
3465,88,50,6245568,3185,188,5,8623,17174
3458,88,43,8803756,3664,295,5,8623,17153
3453,88,38,4820750,436,168,5,8623,1019239
3441,88,26,8652029,3830,97,5,8623,17108
3418,88,3,5507629,3747,77,5,8623,1144502
1722,41,12,8954220,3511,340,5,8624,2043719
1729,41,19,8596475,411,96,5,8646,2117498
1728,41,18,6344356,1260,163,5,8646,1571848
1712,41,2,6877733,3973,355,5,8646,1416406
1711,41,2,6877733,3973,355,5,8646,1416406
1832,43,0,8531658,303,220,1,8665,10824
3957,99,21,8046711,1368,299,5,8686,17473
3962,99,26,6514794,385,85,5,8696,17521
3961,99,25,6412760,2847,374,5,8696,17414
4414,111,17,7202358,1331,28,1,8714,13179
4413,111,16,6509136,2985,308,1,8714,1921579
4412,111,15,5032939,1928,209,1,8714,1091816
4411,111,14,8442098,2360,21,1,8714,13108
4409,111,12,5936253,464,223,1,8714,13131
4406,111,9,5307537,2998,57,1,8714,13106
4405,111,8,7564191,2607,18,1,8714,2046785
4402,111,5,6241441,2643,108,1,8714,1302162
4401,111,4,7781277,1090,280,1,8714,2233779
4399,111,2,5819849,3072,221,1,8714,13099
4398,111,2,5819849,3072,221,1,8714,13099
4105,103,9,7057950,485,277,5,8731,1505434
4111,104,0,5807082,812,360,3,8741,12729
840,19,0,7995292,3673,388,1,8748,13536
3939,99,3,8998648,2056,373,5,8794,17487
3960,99,24,7917603,3130,215,5,8799,2254773
3953,99,17,8240762,2645,399,5,8799,1916202
3951,99,15,7592626,3521,298,5,8799,17492
4594,114,62,8941464,3908,372,1,8802,2008546
4592,114,60,6817747,967,72,1,8802,13368
4591,114,59,6151440,3624,25,1,8802,13353
4590,114,58,8634217,2971,251,1,8802,13420
4588,114,56,7258285,335,315,1,8802,13399
4585,114,53,8648580,2587,210,1,8802,2191781
4584,114,52,7882950,2367,5,1,8802,13271
4580,114,48,7133880,871,198,1,8802,1971636
4578,114,46,6627753,468,382,1,8802,13302
4577,114,45,5840356,29,55,1,8802,1610542
4576,114,44,7379216,3135,97,1,8802,13332
4575,114,43,5184145,2598,79,1,8802,13254
4574,114,42,7660474,3860,26,1,8802,1857982
4573,114,41,5097904,3821,192,1,8802,13235
4572,114,40,6576344,3149,116,1,8802,13247
4571,114,39,6909214,3616,204,1,8802,1898004
4569,114,37,5212449,2589,26,1,8802,1461285
4568,114,36,5231717,575,318,1,8802,13268
4567,114,35,6308820,1518,249,1,8802,13229
4565,114,33,5257554,3895,281,1,8802,1406888
4560,114,28,5599484,1870,296,1,8802,1554080
4555,114,23,6400396,3722,277,1,8802,1488544
4554,114,22,7311448,1844,171,1,8802,13267
4552,114,20,4509326,2872,10,1,8802,13254
4551,114,19,5511658,1971,360,1,8802,13231
4550,114,18,8410932,3694,67,1,8802,13264
4549,114,17,6152736,3162,148,1,8802,1456432
4547,114,15,5443463,1821,193,1,8802,1208722
4546,114,14,6781745,2655,395,1,8802,1714303
4544,114,12,8543172,2276,83,1,8802,1941571
4542,114,10,8111605,3308,372,1,8802,13226
4539,114,7,8590163,1265,90,1,8802,2450851
4536,114,4,8771970,1427,148,1,8802,1890500
4535,114,3,7942506,2609,366,1,8802,2080215
4109,103,13,8694090,1050,107,5,8805,1871339
4106,103,10,6697481,1304,184,5,8805,1556471
3958,99,22,8308772,2799,1,5,8807,17512
3942,99,6,7371746,2692,235,5,8807,17501
4110,103,14,7780216,132,173,5,8829,2049358
3959,99,23,4930972,2117,186,5,8829,17661
3955,99,19,4537088,2889,207,5,8829,17622
3943,99,7,5100457,1711,285,5,8829,1112787
3938,99,2,7633870,1964,364,5,8829,1945545
3937,99,2,7633870,1964,364,5,8829,1945545
4103,103,7,7190273,701,369,5,8839,1538041
4100,103,4,6281922,841,64,5,8839,17589
4102,103,6,7641043,3130,364,5,8844,17579
1635,39,0,8222111,3502,367,2,8859,1887999
1631,38,21,5613576,2233,222,5,8859,17825
1622,38,12,6598269,3493,22,5,8859,1367489
1619,38,9,8478705,1496,18,5,8859,2326992
1617,38,7,5210242,2072,196,5,8859,1177001
1621,38,11,7175033,3275,120,5,8869,17768
4107,103,11,6201568,874,194,5,8874,17662
3272,85,22,6260954,1628,4,5,8905,1563633
3253,85,3,7376076,597,54,5,8905,1561684
3252,85,2,6952006,1470,50,5,8905,1897680
3251,85,2,6952006,1470,50,5,8905,1897680
3259,85,9,8972885,1843,65,5,8915,17828
3255,85,5,8588461,3501,14,5,8915,17828
1620,38,10,7567630,3263,31,5,8967,1989916
1615,38,5,7407769,2673,218,5,8967,1971037
1632,38,22,6114896,1810,287,5,8972,1571029
1616,38,6,8910525,2646,184,5,8980,17846
1618,38,8,8066671,320,38,5,9002,17886
3267,85,17,4654458,1530,60,5,9013,17950
3265,85,15,6990213,2681,172,5,9018,1832609
3260,85,10,7963235,2761,2,5,9018,17945
4394,110,69,7916478,2080,247,1,9048,2316746
4393,110,68,7558248,2795,337,1,9048,13884
4391,110,66,8943295,3602,320,1,9048,1966072
4390,110,65,6194334,3560,133,1,9048,1831286
4389,110,64,5358944,2434,10,1,9048,13703
4387,110,62,7002473,2517,267,1,9048,13633
4385,110,60,5533358,3305,58,1,9048,1372979
4381,110,56,5270233,3587,110,1,9048,13692
4373,110,48,5444234,1632,227,1,9048,13678
4372,110,47,4725855,1655,308,1,9048,13609
4370,110,45,8064621,806,270,1,9048,2427631
4365,110,40,6089978,218,313,1,9048,1393795
4363,110,38,7690175,2502,331,1,9048,13599
4360,110,35,7726561,3519,105,1,9048,1594361
4358,110,33,5308720,475,379,1,9048,13654
4356,110,31,4918715,332,391,1,9048,1323201
4355,110,30,8087460,2813,383,1,9048,1892839
4351,110,26,8662753,3648,169,1,9048,13626
4349,110,24,6915746,884,286,1,9048,1540351
4347,110,22,6144891,1499,255,1,9048,13592
4346,110,21,6065366,276,48,1,9048,1413329
4345,110,20,6003206,3677,269,1,9048,13630
4343,110,18,8572935,1779,76,1,9048,13631
4342,110,17,6213738,2822,11,1,9048,1773507
4339,110,14,8603598,2485,187,1,9048,1784699
4338,110,13,7379602,1462,203,1,9048,2053099
4337,110,12,7761008,3477,348,1,9048,1880863
4334,110,9,8265963,1465,395,1,9048,13615
4332,110,7,4797819,2512,106,1,9048,1255040
4330,110,5,6273808,3633,397,1,9048,1596190
4328,110,3,7290209,338,172,1,9048,2109766
3269,85,19,4899806,3811,155,5,9048,1192693
3262,85,12,7696072,1520,157,5,9048,2186333
3257,85,7,6538038,928,112,5,9048,17967
309,5,44,8072784,1224,16,5,9087,1695306
306,5,41,4726995,3248,309,5,9087,18228
282,5,17,6179014,2915,194,5,9087,18182
280,5,15,4811152,2823,317,5,9087,1257765
310,5,45,8379913,760,105,5,9097,18306
294,5,29,8438129,2721,327,5,9097,1870106
2934,75,45,8757553,2874,265,5,9117,18255
2922,75,33,5332396,3364,310,5,9117,18238
2915,75,26,5510257,1046,244,5,9117,18276
2909,75,20,8698404,588,320,5,9117,2182174
2907,75,18,5835363,1938,394,5,9117,18245
2895,75,6,5590385,1043,31,5,9117,18251
1332,31,72,4646741,756,220,1,9122,1293932
1331,31,71,8495175,385,66,1,9122,2230675
1330,31,70,5990338,272,266,1,9122,1642746
1329,31,69,5007404,2674,108,1,9122,13852
1326,31,66,5450999,3351,55,1,9122,13790
1325,31,65,8399721,1218,245,1,9122,2074232
1324,31,64,6363905,1135,9,1,9122,1696160
1323,31,63,5154462,1626,270,1,9122,1490025
1321,31,61,4632242,1499,220,1,9122,1400060
1320,31,60,4853768,1180,46,1,9122,1294145
1315,31,55,4577197,2106,130,1,9122,970163
1313,31,53,7539891,1384,14,1,9122,1761074
1312,31,52,8725213,2681,279,1,9122,2334746
1310,31,50,5949777,3848,194,1,9122,1699495
