ID, JOB_ID, J_TASK_ID, MI, RAM, STORAGE, PRIORITY, A_TIME, D_TIME
4374,222,3,8001130,3620,122,4,7573,1893067
4419,223,26,6783216,2400,103,4,7576,15090
4407,223,14,7120585,2472,353,4,7576,15033
4397,223,4,6342864,979,333,4,7576,1454066
4427,223,34,4563474,1563,343,4,7598,15221
4403,223,10,6746563,3339,397,4,7598,15098
4385,222,14,8302200,968,321,4,7603,1854914
4377,222,6,6961978,3635,204,4,7603,1826521
1445,149,67,6174642,747,8,4,7610,1325532
1420,149,42,8130568,2881,336,4,7610,2053651
1415,149,37,5905571,3895,393,4,7610,1284881
1412,149,34,6841109,3086,263,4,7610,15296
1402,149,24,7028474,1128,188,4,7610,1458024
1389,149,11,8062884,3712,263,4,7610,1994144
1429,149,51,7205682,108,171,4,7620,1748870
1385,149,7,5420449,1416,16,4,7620,15231
1380,149,2,6466304,557,57,4,7620,1403080
1379,149,2,6466304,557,57,4,7620,1403080
410,125,44,8835125,2558,345,4,7636,1842090
398,125,32,8045810,345,399,4,7636,15315
383,125,17,5911497,1465,165,4,7636,15326
372,125,6,6615469,3532,299,4,7636,1475059
3123,189,0,4732934,2076,33,1,7642,1293788
417,125,51,8285389,2454,21,4,7646,15422
415,125,49,7708196,3677,213,4,7646,15379
391,125,25,7617965,2246,178,4,7646,15359
384,125,18,8009853,3736,333,4,7646,15332
379,125,13,7382173,3668,7,4,7646,1598194
376,125,10,6020682,2152,183,4,7646,1303544
816,134,0,6972177,1977,280,1,7659,8033
809,133,36,5062570,2871,14,4,7659,15410
795,133,22,8314362,1122,10,4,7659,2119776
4212,219,0,6085711,2985,37,1,7661,10676
811,133,38,8715557,360,244,4,7669,2085335
791,133,18,5267721,1045,202,4,7669,15378
1428,149,50,4870307,3154,45,4,7684,1352661
1416,149,38,6632409,339,54,4,7684,1376891
1404,149,26,8241662,94,273,4,7684,15310
1399,149,21,5710835,906,211,4,7684,1190414
1396,149,18,5669876,1362,303,4,7684,15303
1755,157,62,7573695,1253,49,4,7693,15537
1752,157,59,8771016,2014,117,4,7693,15541
1745,157,52,7979653,2390,338,4,7693,2087174
1744,157,51,5243550,1925,242,4,7693,15460
1742,157,49,6236728,3863,26,4,7693,15438
1737,157,44,6651143,1498,348,4,7693,15397
1721,157,28,5253815,3239,257,4,7693,1159922
1716,157,23,5867219,730,348,4,7693,15421
1714,157,21,5479629,2869,358,4,7693,15402
1713,157,20,8891876,3781,376,4,7693,15394
1697,157,4,6139453,460,338,4,7693,1378731
1696,157,3,7563221,1159,125,4,7693,1867169
849,136,0,8858777,791,275,1,7700,1891074
1753,157,60,5758076,907,109,4,7703,15428
1733,157,40,8038706,681,276,4,7703,2300972
1400,149,22,8774939,531,128,4,7708,1770692
1397,149,19,8484145,2927,102,4,7708,15334
1388,149,10,4784287,1509,7,4,7708,15324
1381,149,3,5066520,1701,212,4,7708,1098715
412,125,46,8456421,2219,391,4,7710,15534
388,125,22,8371302,3487,242,4,7710,2341562
385,125,19,7077702,3618,253,4,7710,15363
369,125,3,8223666,1228,296,4,7710,15354
1438,149,60,6275902,1684,247,4,7718,15357
1437,149,59,8857514,3760,282,4,7718,15479
1419,149,41,7524467,1913,254,4,7718,2212624
1418,149,40,6297472,47,157,4,7718,15373
1414,149,36,5818016,3931,305,4,7718,1444641
1384,149,6,6094495,482,108,4,7718,1262688
1447,150,0,6919338,623,331,5,7723,2009234
1390,149,12,6689696,57,337,4,7723,1870237
3310,191,69,7098846,3791,194,4,7728,1497045
3306,191,65,5491048,247,161,4,7728,1196754
3301,191,60,7144347,3707,71,4,7728,15481
3289,191,48,5276951,3698,32,4,7728,15526
3277,191,36,8149456,2445,36,4,7728,15468
3262,191,21,8965872,2820,50,4,7728,15455
1444,149,66,5603946,2946,117,4,7731,1293280
1442,149,64,8585830,2115,140,4,7731,2387888
1435,149,57,8756273,1519,120,4,7731,1915463
1432,149,54,6267589,2774,113,4,7731,1674030
1401,149,23,7822763,3759,278,4,7731,15344
1392,149,14,8783957,1553,75,4,7731,2442368
1383,149,5,4665902,1340,5,4,7731,1307878
813,133,40,7825024,821,155,4,7733,2345478
784,133,11,6631185,637,257,4,7733,15408
780,133,7,8499586,2424,305,4,7733,15420
409,125,43,5862619,2580,222,4,7734,1600869
397,125,31,7731026,3979,321,4,7734,15479
377,125,11,6795199,2225,111,4,7734,1680729
3303,191,62,7163299,2811,115,4,7738,15598
3285,191,44,7376983,3794,361,4,7738,15521
3264,191,23,5535624,38,129,4,7738,1523321
3260,191,19,6269176,3228,297,4,7738,1669860
3256,191,15,8593527,2716,137,4,7738,15480
3248,191,7,5109696,3037,40,4,7738,15474
3245,191,4,7434643,1982,137,4,7738,15470
393,125,27,8419334,3251,47,4,7744,2187532
381,125,15,5499747,494,276,4,7744,1406323
395,125,29,8830286,387,137,4,7749,15399
386,125,20,6744109,3170,22,4,7749,2026686
378,125,12,4606790,2751,237,4,7749,15398
1091,139,56,7651227,1791,57,4,7751,1648112
1078,139,43,5103093,3177,38,4,7751,15530
1055,139,20,4558918,447,97,4,7751,1090930
1436,149,58,5244603,3736,257,4,7753,1461683
1411,149,33,5158148,3969,11,4,7753,15383
1410,149,32,8305453,1368,195,4,7753,1904068
1405,149,27,7508898,2944,331,4,7753,15410
788,133,15,6829851,1947,110,4,7757,15424
785,133,12,4720513,1753,119,4,7757,15481
403,125,37,8511021,394,50,4,7757,1934342
1049,139,14,5462405,3769,375,4,7761,1261481
1715,157,22,8947485,1220,234,4,7767,1962897
1708,157,15,7704102,2835,252,4,7767,15537
1704,157,11,8097522,3901,172,4,7767,2135725
808,133,35,5331110,386,382,4,7767,1318993
787,133,14,7487110,1229,355,4,7772,1911321
776,133,3,4959326,2899,90,4,7772,15454
371,125,5,6435465,3012,26,4,7779,1657679
800,133,27,7155619,3982,314,4,7780,15508
789,133,16,7280440,2818,64,4,7780,1655155
1728,157,35,6735241,2392,17,4,7791,1590458
1329,147,11,6210242,733,268,1,7796,11815
1324,147,6,7711455,1274,166,1,7796,1837277
1323,147,5,8519011,2198,302,1,7796,2388475
1321,147,3,6791312,2727,274,1,7796,11710
1751,157,58,6145835,1490,35,4,7801,1320025
1736,157,43,8169525,2941,191,4,7801,15573
1726,157,33,8826903,652,276,4,7801,15533
1705,157,12,7652490,395,9,4,7801,2066795
1699,157,6,5255160,1607,144,4,7801,15545
3297,191,56,4528918,541,110,4,7802,15579
3290,191,49,8633131,2010,81,4,7802,15600
3275,191,34,5886725,511,213,4,7802,15593
3266,191,25,5779584,2152,47,4,7802,1737290
815,133,42,4946572,2767,385,4,7802,15670
814,133,41,4821644,443,139,4,7802,15579
810,133,37,8014243,2012,201,4,7802,15598
792,133,19,7682038,3093,372,4,7802,1935099
1757,157,64,6694178,3908,370,4,7806,1703214
1738,157,45,5196443,3263,99,4,7806,15570
1734,157,41,5521276,709,304,4,7806,1293245
1727,157,34,6413052,2040,174,4,7806,1788213
1701,157,8,5297452,2257,228,4,7806,1347415
3466,197,23,5351946,891,317,4,7812,1469687
1711,157,18,8297919,2459,348,4,7814,15561
1238,144,24,5616161,3458,92,4,7818,15742
3474,197,31,7877998,2161,329,4,7822,1592957
3462,197,19,8050930,2758,207,4,7822,2375324
3454,197,11,6107589,2970,297,4,7822,1524994
3447,197,4,7708475,2415,369,4,7822,15633
3380,194,0,8082122,2721,344,1,7825,2416610
1096,140,0,7823564,942,281,5,7825,1818581
1087,139,52,8317814,369,282,4,7825,15644
1083,139,48,7900871,253,178,4,7825,15623
3314,191,73,5991258,882,225,4,7826,1568786
3311,191,70,7757120,1906,27,4,7826,15608
1241,144,27,7207602,471,307,4,7828,15728
1230,144,16,6023890,528,379,4,7828,1721599
3299,191,58,6951534,1952,42,4,7836,15620
3284,191,43,8965132,1882,325,4,7836,2487579
3253,191,12,6840195,2112,66,4,7836,2053750
1758,158,0,7549981,743,311,5,7836,16427
1756,157,63,8300977,2683,395,4,7836,2159909
1719,157,26,7984681,1238,51,4,7836,2280275
3315,191,74,5119244,2489,228,4,7841,1082142
3280,191,39,6715082,2679,303,4,7841,1923861
3279,191,38,5288026,2523,342,4,7841,1509262
3274,191,33,4782412,682,8,4,7841,15639
3267,191,26,8080381,1676,81,4,7841,2056458
3259,191,18,7371966,3234,31,4,7841,1596478
3305,191,64,5411416,2815,206,4,7849,15615
3292,191,51,7094898,3228,307,4,7849,15596
3272,191,31,8268664,1494,83,4,7849,2227265
1070,139,35,6823419,335,233,4,7849,1858796
1057,139,22,7466372,671,285,4,7849,2249104
1853,160,52,6970768,451,14,4,7858,1875067
1847,160,46,6742308,2792,245,4,7858,1529872
1845,160,44,7346088,855,154,4,7858,2128412
1827,160,26,5551601,840,250,4,7858,15797
1820,160,19,5183884,2097,303,4,7858,1385680
1088,139,53,7524822,3021,198,4,7859,1939322
1085,139,50,4817143,2078,41,4,7859,15638
1079,139,44,8547212,3917,352,4,7859,15703
1090,139,55,7048468,2234,258,4,7864,1480291
1084,139,49,5818761,879,334,4,7864,1623854
1081,139,46,5492583,1887,115,4,7864,1560715
1056,139,21,6978705,583,267,4,7864,15669
1051,139,16,6038059,3899,316,4,7864,15614
1855,160,54,8227912,621,33,4,7868,15931
1841,160,40,8836299,353,178,4,7868,15762
1831,160,30,6795136,2512,325,4,7868,15731
1805,160,4,6907240,699,396,4,7868,15735
3308,191,67,8004879,1313,222,4,7871,1678869
3298,191,57,7642892,3328,194,4,7871,15634
3291,191,50,4817330,2984,245,4,7871,1454646
3270,191,29,7815790,2229,334,4,7871,15607
3269,191,28,6110795,2408,109,4,7871,1525020
3265,191,24,5405665,1445,267,4,7871,1447605
3255,191,14,8995070,3361,67,4,7871,2083977
3249,191,8,5973806,2408,56,4,7871,1346589
3243,191,2,6972202,96,342,4,7871,1511506
3242,191,2,6972202,96,342,4,7871,1511506
1080,139,45,5149574,2494,179,4,7872,15692
1072,139,37,6622106,3837,133,4,7872,15675
1065,139,30,8869573,3173,206,4,7872,2359107
1047,139,12,4822057,3557,225,4,7872,15640
1042,139,7,8075191,1801,228,4,7872,2246571
1041,139,6,8497942,1834,275,4,7872,1825695
3455,197,12,4989344,2392,32,4,7886,1466521
1225,144,11,8026093,657,344,4,7892,1796320
1075,139,40,7308842,2351,191,4,7894,1857896
1066,139,31,7338401,1284,161,4,7894,1917010
1052,139,17,5401144,3303,235,4,7894,1137915
3481,197,38,6682087,3367,216,4,7910,1677877
2041,164,64,5922419,3101,144,4,7915,16038
2029,164,52,7359314,1167,340,4,7915,15880
2012,164,35,8884953,1663,323,4,7915,2580805
1992,164,15,6211795,2192,161,4,7915,1719485
1244,145,0,8829690,2379,211,2,7916,2054109
1221,144,7,6046772,620,358,4,7916,1568437
1218,144,4,4676298,290,68,4,7916,15741
3472,197,29,7198984,1887,290,4,7920,1532871
3468,197,25,4719783,2284,336,4,7920,15738
3467,197,24,5266295,1408,250,4,7920,15801
3448,197,5,4859981,2081,89,4,7920,1268748
3446,197,3,8762197,1659,347,4,7920,15743
3461,197,18,7702151,1504,38,4,7925,1638809
2038,164,61,5542301,2159,88,4,7925,15925
2022,164,45,8190822,659,34,4,7925,15971
1987,164,10,8726360,1093,26,4,7925,2459217
1979,164,2,7996569,283,297,4,7925,1929320
1978,164,2,7996569,283,297,4,7925,1929320
1233,144,19,4815976,3544,203,4,7926,15824
1229,144,15,7954928,2808,286,4,7926,1996973
2083,166,30,7998047,2183,247,1,7928,2030933
2080,166,27,7693090,724,276,1,7928,11995
2077,166,24,5963048,1521,333,1,7928,1704349
2076,166,23,4653713,3344,196,1,7928,1149194
2073,166,20,7227822,428,368,1,7928,11938
2071,166,18,7540300,2968,92,1,7928,11912
2069,166,16,8282328,3273,81,1,7928,1877038
2068,166,15,5874552,1634,225,1,7928,11916
2064,166,11,7712414,3285,226,1,7928,11913
2058,166,5,8749730,3838,84,1,7928,11914
2057,166,4,8759782,691,285,1,7928,11908
2056,166,3,6452668,3440,77,1,7928,1634133
1243,144,29,5052437,2149,47,4,7931,1347572
1237,144,23,6909239,3087,216,4,7931,1483386
3484,197,41,6829356,431,168,4,7933,15850
3483,197,40,5740957,2841,153,4,7933,1390750
3469,197,26,5239231,3060,317,4,7933,15747
3460,197,17,7320222,3784,271,4,7933,1575513
3451,197,8,5694004,822,174,4,7933,1711226
3450,197,7,8558235,2135,14,4,7933,15749
3445,197,2,6535110,141,3,4,7933,15743
3444,197,2,6535110,141,3,4,7933,15743
3762,207,0,6944606,2240,272,1,7955,10143
3475,197,32,8485852,1284,175,4,7955,15794
1823,160,22,5336193,691,301,4,7956,1488870
1822,160,21,7057969,3470,132,4,7956,15820
1814,160,13,4892400,3680,82,4,7956,15856
1220,144,6,7888494,2362,108,4,7961,2380339
1833,160,32,8707296,2189,122,4,7966,15864
1807,160,6,8302916,3986,147,4,7966,15830
1821,160,20,4712768,1240,296,4,7971,1036695
1810,160,9,8295523,2566,190,4,7971,15866
1856,160,55,7985705,3772,253,4,7979,2392066
1854,160,53,6337633,3610,259,4,7979,1585017
1842,160,41,6630613,62,399,4,7979,15866
1816,160,15,7617794,251,17,4,7979,15847
1803,160,2,6492531,453,115,4,7979,1729687
1802,160,2,6492531,453,115,4,7979,1729687
2006,164,29,5571396,2137,353,4,7989,1350855
1981,164,4,7979461,3371,199,4,7989,2379577
1849,160,48,4764794,1230,72,4,8001,1249092
1840,160,39,8652479,3373,101,4,8001,2563877
1832,160,31,5967307,3168,231,4,8001,15906
1830,160,29,7845895,2794,336,4,8001,15945
1825,160,24,5010359,3007,281,4,8001,15916
2015,164,38,5736745,2878,271,4,8013,1172794
1990,164,13,5153664,3449,23,4,8013,15942
1983,164,6,4575632,3989,196,4,8013,1207066
2042,165,0,7429531,2534,350,4,8023,1875846
2008,164,31,6167035,1968,53,4,8023,1838050
2001,164,24,4719202,3317,129,4,8023,1023558
1980,164,3,7084412,650,204,4,8023,2120951
2040,164,63,5793831,3363,2,4,8028,16127
2039,164,62,4965476,1488,378,4,8028,1104898
2037,164,60,4861974,2698,305,4,8028,16006
2003,164,26,7194059,930,191,4,8028,1889785
2036,164,59,6052107,1311,31,4,8036,1358255
2032,164,55,8865242,627,334,4,8036,2316845
2011,164,34,4980092,2966,315,4,8036,15997
1988,164,11,6983466,2313,219,4,8036,15953
1984,164,7,7410572,2118,6,4,8036,15960
2035,164,58,7705603,2849,21,4,8058,1899052
2013,164,36,4839903,3776,223,4,8058,1350815
1999,164,22,6635767,2944,398,4,8058,16013
1996,164,19,4680787,3265,138,4,8058,1337025
1468,150,21,6548770,497,92,5,8065,1539254
1451,150,4,8993068,2106,169,5,8065,1880653
1453,150,6,7170475,1618,139,5,8075,16148
582,128,51,6594409,2608,132,1,8120,1945958
580,128,49,7412994,2917,49,1,8120,12320
579,128,48,7811759,3129,30,1,8120,2123815
578,128,47,6140220,2080,389,1,8120,1439807
577,128,46,8280671,252,125,1,8120,12319
576,128,45,6303635,3906,241,1,8120,1782233
575,128,44,4630797,3424,277,1,8120,1310341
574,128,43,4962303,995,78,1,8120,1263851
571,128,40,4572229,626,86,1,8120,1377547
569,128,38,7006993,2960,335,1,8120,12249
567,128,36,4766993,1322,96,1,8120,1068550
566,128,35,6017912,1404,275,1,8120,1686290
565,128,34,6355546,1737,106,1,8120,12199
563,128,32,8983553,3135,18,1,8120,2689372
558,128,27,5004682,3757,201,1,8120,12227
557,128,26,6351769,62,340,1,8120,1480047
556,128,25,6772771,447,66,1,8120,12201
555,128,24,8141806,3577,101,1,8120,2088445
552,128,21,5341016,1274,314,1,8120,12204
550,128,19,8875338,3977,10,1,8120,1864733
548,128,17,6203296,2757,151,1,8120,1426114
546,128,15,7038646,3745,305,1,8120,1470214
541,128,10,7840034,1958,52,1,8120,12206
540,128,9,8032569,3512,293,1,8120,12211
538,128,7,5543303,1300,109,1,8120,12193
537,128,6,5493751,980,227,1,8120,12200
536,128,5,6654897,1417,140,1,8120,1965178
533,128,2,6751896,698,23,1,8120,1819918
532,128,2,6751896,698,23,1,8120,1819918
1467,150,20,5939392,816,155,5,8139,1721215
1452,150,5,5214956,3000,106,5,8139,1521713
2253,170,11,4917425,3018,369,5,8145,16292
2250,170,8,5031651,3472,26,5,8145,1118388
2249,170,7,8206929,1506,101,5,8145,2177659
2248,170,6,8393614,211,392,5,8145,2025875
2273,171,0,6498629,2977,337,2,8155,1954542
2268,170,26,8127153,1083,242,5,8155,16435
1458,150,11,7423288,1981,91,5,8163,1629190
1482,151,0,5830673,3720,244,2,8173,10250
1462,150,15,6883716,1075,137,5,8178,16296
4256,220,0,7270983,1013,297,1,8206,13409
1474,150,27,4768284,2244,146,5,8208,16361
1463,150,16,5536688,236,310,5,8208,1377482
1456,150,9,6335888,1795,210,5,8208,1522930
2258,170,16,7187418,3566,277,5,8243,1535931
2256,170,14,7181422,1090,329,5,8243,1629429
2269,170,27,4834788,2641,8,5,8253,16437
2251,170,9,7070883,2828,321,5,8253,16404
2255,170,13,4887344,2024,181,5,8258,16448
2266,170,24,7092769,2418,50,5,8266,16453
2264,170,22,7031242,2362,161,5,8266,1572932
3413,196,0,6599470,2556,92,1,8277,1814998
3411,195,4,6364435,2515,209,5,8287,16589
2271,170,29,8635790,1886,75,5,8288,16507
2261,170,19,6030981,1510,367,5,8288,1686427
2245,170,3,8708642,482,233,5,8288,1812392
2706,179,76,6435785,1849,216,5,8324,16866
2682,179,52,5645729,2267,10,5,8324,16716
2675,179,45,8241879,1080,342,5,8324,16657
2647,179,17,6718048,1807,257,5,8324,1855115
2698,179,68,8698644,1621,257,5,8334,16820
2668,179,38,8344827,1910,182,5,8334,1996672
2653,179,23,5484588,1358,14,5,8334,1234153
2642,179,12,4830075,3568,210,5,8334,991579
1035,139,0,8913041,3584,79,1,8334,16080
4005,214,23,8196422,2183,57,5,8337,1928081
4002,214,20,4643186,1600,78,5,8337,1261872
4014,214,32,6974709,903,50,5,8347,1900124
4012,214,30,4507427,2021,330,5,8347,1061426
4003,214,21,6769500,1783,298,5,8347,1915178
3998,214,16,5096893,644,345,5,8347,16708
3993,214,11,4577021,1295,2,5,8347,1276469
3984,214,2,4845758,1869,311,5,8347,1150734
3983,214,2,4845758,1869,311,5,8347,1150734
3412,195,5,4688374,3231,60,5,8385,1321721
2688,179,58,6441300,764,189,5,8398,1367334
2683,179,53,5355572,259,50,5,8398,1254510
2680,179,50,5349426,2531,86,5,8398,1245040
2657,179,27,5351890,3921,235,5,8398,1411169
2654,179,24,8855376,2927,13,5,8398,16739
2633,179,3,5039508,3655,306,5,8398,1203266
4019,214,37,4554665,3626,256,5,8411,1343881
3990,214,8,4968950,2333,184,5,8411,1312929
3410,195,3,4898913,3941,231,5,8420,16698
2691,179,61,5565266,3748,290,5,8422,16829
2651,179,21,8556992,1824,313,5,8422,16756
2689,179,59,5179082,939,57,5,8432,16835
2648,179,18,6189641,3038,132,5,8432,16757
2640,179,10,6918200,1427,67,5,8432,16773
2639,179,9,5759879,1697,168,5,8432,16768
2237,169,62,6815110,1647,126,5,8435,1422171
2222,169,47,8687871,3585,324,5,8435,2143336
2213,169,38,8284953,2703,20,5,8435,2089953
2206,169,31,5874510,3440,358,5,8435,1757824
2177,169,2,6401384,814,153,5,8435,16870
2176,169,2,6401384,814,153,5,8435,16870
2658,179,28,7416135,3272,224,5,8437,16804
4001,214,19,8993887,3705,40,5,8445,1936072
2707,180,0,8260330,1521,101,1,8445,1802260
2694,179,64,8154971,1069,29,5,8445,16814
2679,179,49,6029541,3578,133,5,8445,1495083
2678,179,48,8592808,2637,215,5,8445,1855073
2219,169,44,7218611,1254,82,5,8445,2087490
2184,169,9,7588744,2934,83,5,8445,1594321
3999,214,17,7993811,21,239,5,8450,1959208
3994,214,12,8779971,3484,282,5,8450,16796
3986,214,4,8957239,3447,243,5,8450,16793
4016,214,34,6266483,44,336,5,8458,1562132
2701,179,71,6126502,2304,392,5,8467,16851
2693,179,63,4872568,1289,293,5,8467,1079431
2674,179,44,5891651,3709,252,5,8467,16797
2673,179,43,8077324,1820,211,5,8467,16805
2671,179,41,7867932,397,37,5,8467,1849670
2659,179,29,8571878,2487,230,5,8467,16796
2656,179,26,7237675,923,172,5,8467,1877865
1332,148,0,5354189,2219,23,1,8481,13069
2217,169,42,4988623,586,42,5,8509,17029
2188,169,13,5896521,256,226,5,8533,1544234
2180,169,5,7885457,590,372,5,8533,17014
2178,169,3,7692679,674,86,5,8533,1875699
2218,169,43,7826040,1900,40,5,8543,17021
2211,169,36,6435147,3690,203,5,8543,1513606
2208,169,33,8662276,3719,217,5,8543,17011
2201,169,26,4776548,1744,250,5,8543,1000310
2183,169,8,8889289,991,69,5,8543,16995
2239,169,64,7978648,3084,201,5,8548,1939721
2202,169,27,8072312,1510,199,5,8548,17081
2187,169,12,8452299,2181,13,5,8548,17003
2179,169,4,7791953,30,399,5,8548,1668437
2210,169,35,4600718,2251,2,5,8556,1159686
2207,169,32,4541564,2137,214,5,8556,1035935
2205,169,30,5553446,815,362,5,8556,1391804
2189,169,14,7888785,2361,221,5,8556,16996
2240,169,65,6147824,1846,60,5,8578,1587821
2227,169,52,5393531,498,59,5,8578,17071
2204,169,29,7127572,2635,82,5,8578,17100
2200,169,25,5355279,3335,123,5,8578,1351285
2192,169,17,7353442,389,96,5,8578,17069
1693,157,0,7456632,3002,181,1,8587,1958051
1767,158,9,8144308,3192,268,5,8596,17251
1976,163,55,6273940,3882,171,1,8604,13146
1975,163,54,4671033,3707,56,1,8604,1097037
1973,163,52,5972082,309,399,1,8604,1623132
1972,163,51,5671477,2924,149,1,8604,13080
1969,163,48,7161899,1468,25,1,8604,13040
1968,163,47,7827518,173,395,1,8604,1988655
1967,163,46,4803423,3194,334,1,8604,12981
1966,163,45,4977061,3910,368,1,8604,12994
1963,163,42,8965301,577,318,1,8604,2069579
1962,163,41,8034390,3346,140,1,8604,1719517
1958,163,37,5612744,1853,223,1,8604,12959
1952,163,31,7861985,3866,57,1,8604,12980
1951,163,30,5175530,3098,251,1,8604,12975
1950,163,29,5828185,1460,288,1,8604,12930
1943,163,22,7347232,1201,362,1,8604,12922
1941,163,20,6734831,3316,141,1,8604,1942938
1934,163,13,7557693,2185,335,1,8604,12935
1933,163,12,8976836,1939,214,1,8604,1868463
1932,163,11,6781949,3363,359,1,8604,12922
1931,163,10,8910718,3769,191,1,8604,12951
1929,163,8,8833012,2161,93,1,8604,2580348
1928,163,7,5404754,3374,187,1,8604,1259943
1927,163,6,6239143,1927,101,1,8604,12915
1926,163,5,5028698,3675,16,1,8604,1175285
1925,163,4,8583483,530,154,1,8604,12927
1924,163,3,6744713,2614,182,1,8604,12917
1923,163,2,5908291,3721,346,1,8604,1511747
1922,163,2,5908291,3721,346,1,8604,1511747
1770,158,12,6098961,2540,40,5,8606,1598375
1769,158,11,6904496,51,341,5,8606,1452408
1776,159,0,5704280,1710,119,5,8670,17348
1771,158,13,7610246,1173,10,5,8670,1639488
1790,159,14,7519421,2302,190,5,8684,1822813
1791,159,15,6802411,2156,66,5,8694,17418
1772,158,14,7808491,3624,40,5,8704,17306
1760,158,2,7057552,668,61,5,8704,17300
1759,158,2,7057552,668,61,5,8704,17300
1773,158,15,6721831,3788,71,5,8739,1877485
1763,158,5,4508847,1177,247,5,8739,1236958
126,119,2,7873173,1953,134,5,8742,2175896
125,119,2,7873173,1953,134,5,8742,2175896
128,119,4,6369856,3734,137,5,8747,1747851
132,120,0,7506936,223,232,2,8755,1636408
129,119,5,7018442,2148,351,5,8755,1909090
1779,159,3,8269985,51,380,5,8758,17446
1785,159,9,6326921,172,253,5,8792,1294940
1780,159,4,7791319,3790,30,5,8792,1602029
530,127,53,7468319,3927,13,1,8794,1903124
529,127,52,5565745,3521,312,1,8794,13368
527,127,50,8590760,1269,284,1,8794,1813347
526,127,49,6591472,1357,54,1,8794,1855425
525,127,48,6224545,1458,40,1,8794,13266
517,127,40,7027756,396,228,1,8794,1563436
516,127,39,6022641,832,321,1,8794,13219
514,127,37,6995016,985,59,1,8794,13266
512,127,35,6870420,1047,12,1,8794,1502720
511,127,34,7542479,2139,164,1,8794,2183960
509,127,32,7569261,1070,82,1,8794,1704467
506,127,29,5375431,1035,64,1,8794,13236
505,127,28,4739559,1353,376,1,8794,13291
504,127,27,6656081,1066,143,1,8794,13241
503,127,26,5683988,458,123,1,8794,1553586
501,127,24,7241056,2351,298,1,8794,2126866
499,127,22,5203909,2460,187,1,8794,1354495
498,127,21,5499907,2251,337,1,8794,1505906
497,127,20,8344279,1110,91,1,8794,13278
496,127,19,8380801,3264,196,1,8794,2445684
495,127,18,6990720,2903,291,1,8794,13246
494,127,17,8621518,1346,386,1,8794,1922142
493,127,16,7102464,2387,189,1,8794,2002699
492,127,15,5828911,3856,247,1,8794,13219
489,127,12,5014434,2961,7,1,8794,1457947
488,127,11,6683991,2181,49,1,8794,1401601
487,127,10,8976933,2959,22,1,8794,2004094
486,127,9,5461036,1306,172,1,8794,13210
485,127,8,4924342,2773,16,1,8794,1121779
482,127,5,8458409,3324,180,1,8794,13208
1798,159,22,6821933,767,215,5,8797,17627
1797,159,21,8026145,1744,290,5,8797,2111116
1788,159,12,4719042,371,196,5,8805,17500
1778,159,2,5639450,2225,219,5,8805,17491
1777,159,2,5639450,2225,219,5,8805,17491
3443,197,0,6032979,3402,354,1,8814,16619
1796,159,20,5197983,29,310,5,8827,17627
1782,159,6,4758052,1069,10,5,8827,17537
2621,178,18,6684618,1667,116,5,8850,1848722
2620,178,17,7533334,763,376,5,8850,2264413
2612,178,9,5275972,3501,229,5,8850,17711
2609,178,6,5339056,2870,378,5,8850,1498568
2614,178,11,8369882,1940,310,5,8860,17711
2627,178,24,8064533,2701,46,5,8924,17884
2617,178,14,6065356,2399,369,5,8948,1695532
2613,178,10,5407949,1723,183,5,8963,1396006
2376,172,71,5266947,3302,156,1,8982,13754
2372,172,67,5306853,2077,180,1,8982,1165622
2370,172,65,5051732,3117,149,1,8982,13603
2368,172,63,5041422,3589,227,1,8982,13632
2361,172,56,5340811,2652,18,1,8982,1536870
2357,172,52,5495948,2980,252,1,8982,1555363
2353,172,48,5929992,2860,13,1,8982,13503
2352,172,47,8741458,370,219,1,8982,13514
2348,172,43,5929665,2125,393,1,8982,1762007
2347,172,42,5765195,3736,18,1,8982,1548270
2342,172,37,8356602,3672,329,1,8982,13508
2341,172,36,7124284,1546,223,1,8982,1838785
2339,172,34,6503110,1433,161,1,8982,1866176
2338,172,33,5053882,2006,57,1,8982,1210878
2336,172,31,7614555,2088,236,1,8982,1853647
2334,172,29,6897709,2669,292,1,8982,1804421
2330,172,25,7732826,3864,346,1,8982,2203683
2328,172,23,5379816,104,129,1,8982,1173467
2327,172,22,6922428,1094,217,1,8982,13500
2326,172,21,5691440,1654,195,1,8982,13585
2325,172,20,7646689,1220,16,1,8982,13500
2323,172,18,8801729,1951,20,1,8982,13582
2322,172,17,8100741,3702,192,1,8982,1801710
2320,172,15,7001281,1691,180,1,8982,13530
2318,172,13,6163218,3341,232,1,8982,13494
2316,172,11,7771028,184,350,1,8982,2167411
2315,172,10,5701623,3072,172,1,8982,13493
2314,172,9,6100752,2400,167,1,8982,1536570
2312,172,7,7433751,2090,49,1,8982,13515
2311,172,6,6743415,2284,241,1,8982,13489
2310,172,5,8114369,2697,229,1,8982,2241187
2309,172,4,7652609,3462,365,1,8982,13485
2308,172,3,8977998,1366,4,1,8982,2324725
2623,178,20,4701479,339,344,5,8993,975495
1377,148,45,7763867,1195,394,1,9166,2056154
1376,148,44,5199326,1788,193,1,9166,1078408
1370,148,38,8605649,3300,41,1,9166,1798628
1363,148,31,6759994,2137,131,1,9166,13823
1361,148,29,7693376,3304,170,1,9166,2000213
1360,148,28,8395673,2721,171,1,9166,13832
1359,148,27,6939098,1657,352,1,9166,1723526
