Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
44800,189,Y431,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,347,726,726,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,347,511608877,112,75,5044,79,3,8923843,4585462,10,3,"[[0],[1,2,6,29],[3,4,7,8,9,20,26,33],[5,10,15,16,19,23,25,34,42,46],[11,13,51],[12,21,28,31,44,53],[14,17,22,27,36,58],[18],[24,30,39,41,56,65],[32,48,71],[35,59],[37],[38,45],[40],[43,64],[47,52,61],[49],[50,72],[54],[55],[57,66],[60],[62,63],[67,69],[68],[70],[73],[74]]",18,15013,0,39,156924,"[5,10,15,16,19,23,25,34,42,46]",23669,201575067,85.5582,384.2694,4072.2236,217.1515,975.2975,10335.5329,576
44801,190,P813,N_1_of_FP_0_of_Jackolicom45,5918,6214,6214,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",InitializedAndWaiting,5918,293748957,61,43,2380,80,3,8961700,4553841,6,2,"[[0],[1,2,4,7],[3,6,8,15,22],[5,11,17],[9,12],[10,13,16,18,26,31],[14,21,28],[19,32],[20,29,37],[23],[24,25],[27],[30],[33],[34,36],[35],[38],[39],[40],[41],[42]]",22,8498,0,335,97757,"[10,13,16,18,26,31]",13197,150267166,63.7806,286.4594,3035.7003,124.6812,559.9837,5934.3224,6064
44802,191,D244,JX510,7716,8086,8086,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,7716,505353131,111,77,4542,79,3,8995070,4528918,11,1,"[[0],[1,2,5,21],[3,4,6,8],[7,10,11,23,27,29,40],[9],[12,17,41,51,54,55],[13,14,15,18,19,20,22,25,28,36,38],[16,26],[24,31,32,57],[30,46,60],[33,48,49,66,71],[34,43],[35],[37,39,64],[42,75],[44,56,70],[45,47],[50],[52],[53],[58],[59],[61],[62],[63],[65],[67],[68],[69],[72],[73],[74],[76]]",8,13360,0,38,156532,"[13,14,15,18,19,20,22,25,28,36,38]",26969,228206692,96.8619,435.0382,4610.2362,214.4962,963.3719,10209.1542,7936
44803,192,A884,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5513,5752,5752,"0,1,2,3,4,5,6,7,8",InitializedAndWaiting,5513,60911572,12,9,357,78,6,8637084,4591252,4,3,"[[0],[1,2,3,6],[4],[5],[7],[8]]",20,1907,0,454,11835,"[1,2,3,6]",5288,43305020,18.3807,82.5538,874.8489,25.8538,116.1178,1230.5368,5602
44804,193,M732,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4764,5145,5145,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52",InitializedAndWaiting,4764,353378459,78,53,3460,80,3,8787903,4518309,5,3,"[[0],[1],[2,3,4],[5,6,8,17,18],[7,9,23,24,26],[10,14,27,33],[11],[12,19],[13,15,25],[16,29,32,45],[20,37],[21,39],[22,36],[28,35],[30],[31],[34,38,43],[40],[41,48],[42],[44,47],[46],[49],[50],[51],[52]]",10,11041,0,93,104702,"[5,6,8,17,18]",7466,184878897,78.4715,352.441,3734.9272,149.9909,673.6574,7138.9588,4995
44805,194,Z758,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,3061,3448,3448,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,3061,182538308,39,27,1602,79,3,8952356,4769793,5,3,"[[0],[1,2],[3,4,5,8,14],[6,10],[7,17],[9,18],[11],[12],[13],[15],[16,20],[19],[21,25],[22],[23],[24],[26]]",13,5740,0,235,50332,"[3,4,5,8,14]",7152,116370022,49.393,221.8402,2350.9095,77.4781,347.979,3687.6426,3298
44806,195,O517,N_0_of_FP_0_of_Jackolicom45,8265,8485,8485,"0,1,2,3,4,5",InitializedAndWaiting,8265,34525776,7,6,365,68,38,7716418,4600499,1,2,"[[0],[1],[2],[3],[4],[5]]",60,1172,0,209,13236,[1],2729,34525776,14.6544,65.8177,697.4904,14.6544,65.8177,697.4904,8335
44807,196,D683,TM197,1014,1320,1320,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,1014,212005371,46,30,1680,77,5,8902746,4514966,6,1,"[[0],[1,4],[2,6,15,20],[3,7,8,11,14,23],[5,17,21],[9,13],[10],[12],[16],[18],[19],[22],[24],[25],[26],[27],[28],[29]]",9,5671,0,502,71206,"[3,7,8,11,14,23]",17246,130934740,55.575,249.6054,2645.1463,89.9853,404.1531,4282.9368,1170
44808,197,G832,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,7800,8111,8111,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",InitializedAndWaiting,7800,285838439,64,43,2628,79,4,8762197,4719783,11,3,"[[0],[1,2,4,19,31],[3,6,11,12,13,15,17,18,21,25,29],[5,7,9,26],[8,14,16],[10],[20,22,27,33],[23,32],[24],[28,35],[30],[34],[36],[37],[38],[39],[40],[41],[42]]",3,8664,0,120,90861,"[3,6,11,12,13,15,17,18,21,25,29]",27131,132540028,56.2564,252.6656,2677.5763,121.3236,544.9036,5774.5139,7961
44809,198,Q423,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,4724,5013,5013,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,4724,276253592,62,41,2145,74,3,8642729,4839638,6,3,"[[0],[1,12],[2,3,6,7],[4,5,8,14],[9,23,31],[10,15,16,20,22,24],[11,26,36,37],[13,28],[17,19,21],[18,32],[25,29],[27,33],[30,35],[34],[38,39],[40]]",4,8636,0,31,87841,"[10,15,16,20,22,24]",14890,120517840,51.1536,229.7473,2434.7038,117.2553,526.6317,5580.8806,4863
44810,199,O196,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,4665,4894,4894,"0,1,2,3,4,5",InitializedAndWaiting,4665,36793350,7,6,272,71,20,7989277,4535735,1,3,"[[0],[1],[2],[3],[4],[5]]",124,1127,0,324,8788,[2],2182,36793350,15.6169,70.1404,743.3,15.6169,70.1404,743.3,4744
44811,200,R851,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,1083,1466,1466,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,1083,331179311,74,49,3106,80,4,8977775,4593009,9,3,"[[0],[1,5,8],[2,3,7,10,12,14,18],[4,6,13,16,17,19,22,29,32],[9,15,23,27,28,34],[11,20,30,36,40],[21,25],[24,41],[26],[31],[33,45],[35],[37],[38],[39,43],[42],[44],[46],[47],[48]]",21,8788,0,36,92772,"[4,6,13,16,17,19,22,29,32]",15786,148254036,62.9262,282.6217,2995.031,140.5685,631.3384,6690.4911,1316
44812,201,G682,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,9070,9343,9343,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,9070,65100599,13,10,609,79,16,8947383,4648076,2,3,"[[0],[1,2],[3,4],[5,7],[6],[8],[9]]",20,2028,0,151,20965,"[3,4]",2724,48055642,20.3971,91.6101,970.8211,27.6318,124.1035,1315.1636,9193
44813,202,I360,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,6283,6641,6641,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",InitializedAndWaiting,6283,334534999,74,50,3015,78,4,8994068,4520972,6,3,"[[0],[1,5,24],[2,3],[4,6,7,8,9,10],[11],[12,14,21,34,37],[13,15,23,28],[16,18],[17],[19,25],[20,42],[22,30],[26,31,32],[27],[29],[33],[35,36],[38],[39],[40,43],[41],[44],[45],[46],[47],[48],[49]]",2,9332,0,61,103052,"[4,6,7,8,9,10]",14249,183975800,78.0882,350.7194,3716.6828,141.9928,637.7355,6758.2828,6491
44814,203,C822,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,9278,9583,9583,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,9278,209397701,45,32,1617,74,3,8934122,4555517,6,3,"[[0],[1],[2,3,12],[4,5,9,20,21],[6,7,8,11,16,19],[10],[13],[14,24],[15],[17],[18],[22],[23],[25],[26],[27],[28],[29],[30],[31]]",9,5687,0,34,71260,"[6,7,8,11,16,19]",13080,138924118,58.9661,264.8358,2806.5478,88.8785,399.182,4230.2566,9433
44815,204,Y779,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,9118,9358,9358,"0,1,2,3,4,5,6",InitializedAndWaiting,9118,47488600,8,7,247,76,5,8626474,4959559,2,3,"[[0],[1],[2,3],[4],[5],[6]]",67,1496,0,381,16513,"[2,3]",1553,41375011,17.5615,78.8746,835.8588,20.1565,90.5291,959.3657,9208
44816,205,H402,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,9164,9502,9502,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73",InitializedAndWaiting,9164,509356676,111,74,5052,77,4,8985820,4512134,8,3,"[[0],[1,5,9],[2,3,4,10,13,14,16,20],[6,17,29,39,51,56],[7,8,15,18,21,28,31,34],[11,25,37],[12],[19,23,24,27,33,38,43,66],[22,44],[26,41,48,64],[30,49],[32,52],[35],[36,62,63,68],[40,46,58],[42],[45,53,54,69],[47,59,71],[50],[55],[57],[60],[61],[65,70],[67],[72],[73]]",2,15566,0,82,136224,"[2,3,4,10,13,14,16,20]",16698,205434294,87.1962,391.6264,4150.1878,216.1955,971.004,10290.0339,9352
44817,206,W376,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,5774,6015,6015,"0,1,2,3,4,5,6",InitializedAndWaiting,5774,51323737,9,7,281,68,3,8960352,4719865,2,3,"[[0],[1,2],[3],[4],[5],[6]]",127,1810,0,413,14883,"[1,2]",5927,43888300,18.6283,83.6658,886.6323,21.7843,97.8402,1036.8432,5865
44818,207,M451,N_2_of_FP_0_of_Jackolicom45,2181,2455,2455,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,2181,118293165,26,18,1100,79,4,8701592,4613266,3,2,"[[0],[1,2,5],[3,4],[6,7],[8],[9,10],[11],[12],[13],[14],[15],[16],[17]]",44,3457,0,304,36966,"[1,2,5]",2449,88390409,37.5172,168.5017,1785.6648,50.2093,225.5063,2389.7609,2305
44819,208,H600,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5351,5647,5647,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,5351,135794734,30,20,1091,79,4,8906814,4720883,4,3,"[[0],[1,2,5,6],[3,13],[4,8],[7,9],[10,11],[12],[14,15],[16],[17],[18],[19]]",47,4098,0,677,40983,"[1,2,5,6]",7952,89459141,37.9708,170.539,1807.2554,57.6378,258.8701,2743.328,5497
44820,209,J645,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,168,467,467,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",InitializedAndWaiting,168,162602596,35,25,1196,78,3,8638870,4601818,4,3,"[[0],[1,2],[3,6,9,10],[4,8],[5,16],[7,11,14],[12],[13],[15,21],[17,19],[18],[20],[22],[23],[24]]",35,5477,0,227,55176,"[3,6,9,10]",10032,101893692,43.2486,194.2434,2058.4584,69.0164,309.9749,3284.9009,317
44821,210,K126,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,1899,2288,2288,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",InitializedAndWaiting,1899,337981037,73,48,3106,80,3,8997290,4539747,11,3,"[[0],[1,2,3,6],[4,5,7,9,14,18,29],[8,10,13,15,16,17,19,20,21,33,36],[11,12,31,35],[22,34],[23,39,44],[24,37],[25],[26],[27,32],[28,43],[30],[38],[40],[41],[42],[45],[46],[47]]",19,10710,0,92,100875,"[8,10,13,15,16,17,19,20,21,33,36]",23585,152782846,64.8484,291.2552,3086.5221,143.4554,644.3048,6827.8997,2138
44822,211,O584,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,517,855,855,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,517,127295021,24,18,1112,80,5,8735054,4557395,2,3,"[[0],[1,4],[2],[3],[5,6],[7,9],[8],[10],[11],[12],[13],[14],[15],[16],[17]]",111,4858,0,425,35541,"[1,4]",4152,109059996,46.2903,207.9048,2203.2322,54.0301,242.6668,2571.6166,705
44823,212,K674,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,4950,5349,5349,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,4950,295450683,65,44,2385,78,4,8743176,4518042,6,3,"[[0],[1,2,3,11],[4,5,10,21,25],[6,8,9,17,18,23],[7,12,19],[13,26],[14,15,22],[16,33],[20],[24,34,35],[27],[28,31],[29,30,32,40],[36],[37],[38],[39],[41],[42],[43]]",6,8222,0,82,91104,"[6,8,9,17,18,23]",14524,149557640,63.4795,285.1068,3021.3665,125.4035,563.2277,5968.7007,5199
44824,213,Q837,N_2_of_FP_0_of_Jackolicom45,6195,6592,6592,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",InitializedAndWaiting,6195,308338182,65,47,2674,79,3,8840389,4645493,6,2,"[[0],[1,3,4,5],[2,6],[7,10,18,26,31],[8,9,12,23,24,25],[11,13,17,20],[14,32],[15,16,38],[19,33,43],[21],[22,28],[27,29],[30,34,39],[35],[36,40],[37],[41],[42],[44],[45],[46]]",1,9783,0,58,106659,"[8,9,12,23,24,25]",12039,149885857,63.6188,285.7325,3027.9971,130.8736,587.7956,6229.0542,6442
44825,214,K289,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,8325,8735,8735,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,8325,263320628,55,40,2801,80,7,8993887,4507427,5,3,"[[0],[1,2,3,29],[4,5,9,10,11],[6,21,28],[7,12,13,23,26],[8,16],[14],[15,35],[17,22,24],[18],[19,25,31],[20],[27],[30],[32,37],[33],[34],[36],[38],[39]]",2,7413,0,21,78250,"[4,5,9,10,11]",7474,138375273,58.7331,263.7895,2795.4601,111.766,501.9771,5319.6086,8585
44826,215,E855,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,2316,2648,2648,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,2316,383117266,82,57,3330,80,3,8808779,4660811,6,3,"[[0],[1,6],[2,4],[3,7,10,12,17,25],[5,13,26,31,35],[8,24],[9,16,21],[11,15,34],[14,20,27,42,48],[18],[19,37],[22,43,47,50],[23,29],[28],[30,32],[33],[36,40,41,44,49],[38],[39],[45],[46,51],[52],[53],[54],[55],[56]]",1,10057,0,26,118338,"[3,7,10,12,17,25]",10000,191260674,81.1803,364.6068,3863.852,162.6134,730.3495,7739.7427,2498
44827,216,W690,N_2_of_FP_0_of_Jackolicom45,7055,7439,7439,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70",InitializedAndWaiting,7055,469930557,102,71,4477,80,3,8804592,4505041,6,2,"[[0],[1,2],[3,4,9],[5,6,19,32],[7,14,23,28,35],[8,15,24,33,36,37],[10,29,34,44],[11,12,58],[13,20,42,43,53,55],[16,18,21,30],[17,26,48,52],[22],[25,27,39,45,60],[31,46,49,51],[38,56],[40,50],[41],[47,57,64,67],[54,61],[59],[62],[63],[65],[66],[68],[69],[70]]",2,14376,0,120,151799,"[8,15,24,33,36,37]",13469,202411658,85.9133,385.8643,4089.1244,199.4612,895.8447,9493.5466,7289
44828,217,I717,N_2_of_FP_0_of_Jackolicom45,6641,7006,7006,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38",InitializedAndWaiting,6641,269847361,57,39,2346,80,3,8828637,4783168,5,2,"[[0],[1,3,8],[2,4,12],[5,16,28],[6,9,29],[7],[10,17,23,26,34],[11,19,21],[13,14,15],[18,27,35],[20,32],[22],[24,25],[30],[31],[33],[36],[37],[38]]",3,7411,0,59,74612,"[10,17,23,26,34]",8082,145443535,61.7332,277.264,2938.2532,114.5362,514.4192,5451.4618,6856
44829,218,N161,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,4651,4960,4960,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,4651,160711688,31,23,1132,73,5,8973478,4556783,2,3,"[[0],[1],[2],[3,6],[4],[5,10],[7],[8],[9,14],[11],[12,17],[13,20],[15],[16],[18],[19],[21],[22]]",25,5281,0,203,48732,"[9,14]",4902,131496541,55.8135,250.6764,2656.4958,68.2138,306.3702,3246.7008,4810
44830,219,H400,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,3010,3353,3353,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,3010,297096969,64,44,2832,79,4,8916034,4590039,7,3,"[[0],[1,2],[3,4,5,6,8,10,11],[7,9,12,13,15,26],[14,16,18,34],[17,21,22,31],[19],[20,38],[23,32],[24,28],[25],[27],[29],[30,41],[33],[35,39],[36],[37],[40],[42],[43]]",4,7498,0,87,93902,"[3,4,5,6,8,10,11]",15953,151144966,64.1532,288.1328,3053.4337,126.1023,566.3661,6001.959,3203
44831,220,R483,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,5196,5504,5504,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46",InitializedAndWaiting,5196,325289950,64,47,2832,80,5,8964813,4552791,7,3,"[[0],[1,22],[2,3,4,10,19],[5,6,7,8,9,12,28],[11,13,23],[14,21,24,34],[15,26,36],[16],[17,20],[18,39],[25,35,37],[27,30,41],[29,40],[31,43],[32],[33],[38],[42],[44],[45],[46]]",2,9435,0,92,92849,"[5,6,7,8,9,12,28]",16236,160311731,68.044,305.6077,3238.6208,138.0687,620.1113,6571.5141,5354
44832,221,U297,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,5531,5864,5864,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,5531,448379111,101,68,3697,79,3,8999328,4547699,12,3,"[[0],[1,2,5,28],[3,4,6,8,10,11,21,33,36],[7,9,14],[12,13,15,17,18,19,22,26,35,37,38,40],[16,20,49],[23],[24,52],[25,55,60],[27,31],[29,39,47],[30,64],[32,34,46,53],[41,42,43],[44],[45,61],[48,57],[50],[51],[54],[56],[58],[59,63],[62],[65],[66],[67]]",1,13096,0,31,151526,"[12,13,15,17,18,19,22,26,35,37,38,40]",33680,200726657,85.1981,382.6521,4055.084,190.3137,854.7604,9058.1639,5714
44833,222,Q235,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7448,7711,7711,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21",InitializedAndWaiting,7448,155965362,32,22,1419,80,7,8963847,4595661,4,3,"[[0],[1,5,11],[2,3,4],[6,14],[7,9,15],[8,10,12,17],[13,16],[18,19],[20],[21]]",108,5524,0,126,47808,"[8,10,12,17]",7052,76623121,32.5225,146.0693,1547.9418,66.1992,297.3221,3150.8154,7561
44834,223,Q369,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,7443,7772,7772,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34",InitializedAndWaiting,7443,227303316,50,35,1837,77,4,8991860,4563474,5,3,"[[0],[1,2,7],[3,9,14,16,19],[4],[5,12],[6],[8,13],[10,17],[11,21],[15,25,27],[18,31],[20,22],[23,24],[26],[28],[29],[30],[32],[33],[34]]",3,6999,0,141,66826,"[3,9,14,16,19]",13653,138615662,58.8352,264.2478,2800.3164,96.4785,433.3161,4591.9862,7622
44835,224,L423,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5577,5928,5928,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36",InitializedAndWaiting,5577,244383642,52,37,2179,75,7,8803763,4555950,5,3,"[[0],[1,2,8],[3,4,9,17,30],[5,6,25],[7,19,24],[10,15],[11,13],[12],[14],[16],[18],[20],[21],[22],[23],[26],[27,28],[29],[31],[32],[33],[34],[35],[36]]",10,8049,0,115,69850,"[3,4,9,17,30]",7109,164461533,69.8054,313.5186,3322.4552,103.7282,465.8769,4937.0433,5778
44836,225,R440,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,3238,3625,3625,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51",InitializedAndWaiting,3238,347427988,75,52,3427,79,6,8837252,4555093,6,3,"[[0],[1,11],[2],[3,4],[5,18],[6,9,12,17],[7,13,15,28],[8,22,24,25,33,43],[10,27,38],[14,19],[16,29,45],[20,21,42],[23,32],[26],[30,36],[31],[34,35],[37,39],[40],[41],[44],[46],[47],[48],[49],[50],[51]]",9,11109,0,31,106396,"[8,22,24,25,33,43]",10203,193540824,82.1481,368.9535,3909.9156,147.4652,662.3138,7018.7472,3475
44837,226,O603,TM197,2996,3277,3277,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,2996,138705063,27,20,978,75,6,8993432,4509037,3,1,"[[0],[1,2,3],[4,5,7],[6,11],[8],[9,15],[10,13,14],[12],[16],[17],[18],[19]]",11,2791,0,266,48029,"[4,5,7]",4595,91195615,38.7078,173.8493,1842.3357,58.8731,264.4182,2802.1225,3127
44838,227,Y804,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2571,2987,2987,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,2571,498908952,106,72,4792,80,3,8977724,4504610,10,3,"[[0],[1,2],[3,6,7],[4,5,12,15,45],[8,9,10,16,17,23,27,28,35,40],[11,18],[13,30],[14,39],[19,36,38],[20,22,24,34,44],[21,26,42],[25,29,37,43,47,53],[31,48],[32,49,62],[33],[41,54,56],[46],[50],[51,58],[52],[55],[57,67],[59],[60],[61],[63],[64],[65],[66],[68],[69],[70],[71]]",5,12826,0,29,138112,"[8,9,10,16,17,23,27,28,35,40]",26302,248345975,105.41,473.4304,5017.0904,211.761,951.0872,10078.9687,2837
44839,228,U719,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,348,702,702,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,348,449081037,98,65,4043,79,4,8952375,4542416,6,3,"[[0],[1,5],[2,3,8,11,12,34],[4,10,39],[6,45],[7,9,14,31,62],[13,27,29,33],[15,53],[16,24,28,35,42],[17,21,32,37],[18,26],[19,48],[20],[22,23,40],[25,41,43],[30,44],[36],[38,46],[47,51],[49,50],[52],[54],[55],[56,60],[57,63],[58],[59],[61],[64]]",3,14079,0,82,143292,"[2,3,8,11,12,34]",13190,223393878,94.8191,425.8634,4513.0076,190.6116,856.0985,9072.3442,552
