Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
44877,266,W757,N_0_of_FP_0_of_Jackolicom45,4577,4922,4922,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,4577,198044383,39,30,1572,80,3,8979308,4520201,3,2,"[[0],[1,13],[2,7],[3],[4],[5,11,17],[6],[8],[9],[10,19],[12],[14],[15],[16,23,26],[18],[20],[21,22],[24],[25],[27],[28],[29]]",11,6698,0,676,71730,"[5,11,17]",5956,150311426,63.7994,286.5438,3036.5945,84.0596,377.5388,4000.8966,4772
44878,267,K304,N_1_of_FP_0_of_Jackolicom45,4200,4489,4489,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",InitializedAndWaiting,4200,131193191,27,19,994,73,4,8495765,4737428,3,2,"[[0],[1,7],[2],[3,4],[5,6,8],[9,15],[10],[11],[12],[13],[14],[16],[17],[18]]",10,3556,0,131,45181,"[5,6,8]",10336,97010063,41.1757,184.9336,1959.7993,55.6847,250.0981,2650.3675,4339
44879,268,E714,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,3797,4134,4134,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",InitializedAndWaiting,3797,291864949,60,43,2131,79,3,8997219,4526034,5,3,"[[0],[1,2],[3,5,22],[4,7,14],[6,8,9,15,17],[10,16,20],[11,24,27,32,37],[12,18,34],[13,21,26,35],[19],[23],[25],[28],[29,41],[30],[31,33],[36],[38,39],[40],[42]]",5,8201,0,20,79236,"[11,24,27,32,37]",7009,149605600,63.4998,285.1983,3022.3354,123.8816,556.3921,5896.2616,3984
44880,269,H266,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,9114,9465,9465,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",InitializedAndWaiting,9114,326764766,70,50,2726,75,3,8924558,4521387,6,3,"[[0],[1,2],[3,4,5,8,31],[6,10,24,32],[7,9,25],[11,14,17,19,20,21],[12,30],[13,27,35,37],[15,43],[16],[18,26,41],[22,47],[23,29],[28],[33],[34,36,39],[38,40],[42],[44],[45,48],[46],[49]]",16,10273,0,167,97474,"[11,14,17,19,20,21]",12950,168052648,71.3296,320.3645,3395.003,138.6947,622.9228,6601.3084,9315
44881,270,K297,N_1_of_FP_0_of_Jackolicom45,1803,2105,2105,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,1803,66528083,12,10,559,76,7,8545154,4514963,2,2,"[[0],[1,3],[2,7],[4],[5],[6],[8],[9]]",94,2119,0,33,24443,"[1,3]",5412,53758802,22.8178,102.4822,1086.0364,28.2377,126.8248,1344.0017,1955
44882,271,Z533,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4868,5191,5191,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,4868,292963795,67,44,2585,79,4,8889814,4505658,9,3,"[[0],[1,3,21,22],[2,13,20,27],[4,5,6,8,10,19,25,35,36],[7,11,14,15,24,32],[9,12,17,40],[16],[18,30],[23],[26,29,38],[28],[31],[33],[34],[37],[39],[41],[42],[43]]",1,9613,0,119,88913,"[4,5,6,8,10,19,25,35,36]",17436,131505815,55.8174,250.694,2656.6831,124.348,558.4869,5918.4605,5041
44883,272,M616,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,2521,2902,2902,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,2521,310626588,69,46,2987,79,3,8940656,4544008,7,3,"[[0],[1,5],[2,3,26],[4,7,9,28],[6,10,12,36],[8,15,19],[11,14,17,18,20,21,42],[13],[16,31,38],[22,23],[24],[25,29],[27],[30],[32],[33],[34],[35],[37],[39],[40],[41],[43],[44],[45]]",13,9511,0,192,88789,"[11,14,17,18,20,21,42]",10137,180086850,76.4375,343.3057,3638.1182,131.8449,592.1581,6275.2846,2752
44884,273,J500,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,9470,9808,9808,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",InitializedAndWaiting,9470,178332364,37,26,1571,79,4,8494248,4546398,3,3,"[[0],[1,2,5],[3,7,16],[4,6,9],[8],[10],[11,12,23],[13],[14],[15],[17],[18],[19],[20],[21],[22],[24],[25]]",31,4878,0,186,53546,"[4,6,9]",7368,123995198,52.6295,236.3763,2504.9535,75.6929,339.9611,3602.674,9658
44885,274,P150,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,1198,1603,1603,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,1198,321836550,65,46,2957,77,10,8986148,4643005,8,3,"[[0],[1,7,18],[2,3,8,11,15,21],[4,5,6,9,12,13,16,29],[10,27,31,33],[14],[17,37],[19],[20,22,25],[23,26],[24,34,41],[28],[30],[32],[35],[36],[38],[39],[40],[42],[43],[44],[45]]",9,8287,0,174,94579,"[4,5,6,9,12,13,16,29]",14807,168582259,71.5544,321.3741,3405.7022,136.6029,613.528,6501.7485,1453
44886,275,Z260,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,4102,4465,4465,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,4102,268427114,59,41,2444,78,4,8922114,4530289,5,3,"[[0],[1],[2,3,4,6],[5,8,27],[7,24],[9,12,30],[10,13,17,18,19],[11],[14,16,20],[15,26,32],[21,36],[22,28],[23],[25],[29],[31],[33,35],[34],[37],[38],[39],[40]]",8,8264,0,177,85585,"[10,13,17,18,19]",7897,158697979,67.3591,302.5314,3206.0198,113.9334,511.7118,5422.77,4315
44887,276,L218,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,645,1022,1022,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68",InitializedAndWaiting,645,452466744,102,69,4200,79,3,8999355,4556430,9,3,"[[0],[1,4,27],[2,3,6,9,10,13,15,20,31],[5,7,8,19,21,26,35],[11,16,17,18,33,38,45],[12,29,36,41,53,57],[14,28,51],[22,61],[23],[24,30,37,40],[25],[32,44,63],[34],[39],[42,43,47],[46],[48,64,65],[49],[50],[52],[54],[55],[56,59,62],[58],[60],[66],[67],[68]]",6,14650,0,94,128138,"[2,3,6,9,10,13,15,20,31]",18743,208933266,88.6814,398.2966,4220.8741,192.0487,862.5528,9140.7423,872
44888,277,H589,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,1747,2112,2112,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,1747,272465055,57,40,2505,79,3,8965450,4773451,4,3,"[[0],[1,3],[2,26],[4,28],[5,7],[6,10,13,23],[8,34],[9,30],[11,31],[12,14],[15,17,22],[16,18],[19,27],[20,25],[21],[24],[29],[32,33],[35],[36],[37],[38],[39]]",7,7918,0,68,73935,"[6,10,13,23]",9885,164507295,69.8248,313.6059,3323.3797,115.6473,519.4094,5504.3445,1962
44889,278,A346,N_2_of_FP_0_of_Jackolicom45,7842,8250,8250,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,7842,539307435,114,78,4608,80,3,8994269,4571562,8,2,"[[0],[1,3,8],[2,5,7],[4,6,10,17,19,21,22,32],[9,11,14,24,29,45,47],[12,15,18,25,59],[13,34,46,54,67],[16,27,28,30,50],[20,36,37],[23,31,33,38,42,60,72],[26,53],[35],[39,43,55,57,62,64],[40],[41],[44,49,51,63],[48],[52,58],[56,65],[61],[66],[68],[69],[70],[71],[73],[74],[75],[76],[77]]",7,17179,0,42,165561,"[4,6,10,17,19,21,22,32]",15931,226403471,96.0965,431.6007,4573.8075,228.9081,1028.1002,10895.0997,8100
44890,279,C342,N_0_of_FP_0_of_Jackolicom45,3951,4329,4329,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,3951,521615813,117,77,4576,78,4,8919984,4543997,9,2,"[[0],[1,2,6],[3,4,7,12,20,26,37],[5,8,9,17,36,43,45,50,62],[10,11,38,47],[13,15,18,19,23,24,25,44],[14,22,40,42,52],[16,48,55,68],[21,32],[27,33,34],[28,39],[29,46,59],[30],[31,56,58],[35,53],[41],[49,73],[51,57,70],[54,61],[60],[63,65],[64],[66],[67],[69,72],[71],[74],[75],[76]]",8,14312,0,96,151813,"[5,8,9,17,36,43,45,50,62]",16304,216379193,91.8418,412.4911,4371.2968,221.3989,994.3741,10537.6932,4179
44891,280,B306,N_0_of_FP_0_of_Jackolicom45,8872,9181,9181,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",InitializedAndWaiting,8872,167040465,35,24,1479,72,3,8877640,4741179,5,2,"[[0],[1,3,6,13],[2,4,5,9,16],[7],[8],[10],[11,18],[12],[14],[15],[17,21],[19],[20],[22],[23]]",11,5045,0,188,38652,"[2,4,5,9,16]",7729,109910844,46.6515,209.5268,2220.4211,70.9,318.4349,3374.5548,9031
44892,281,W109,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,69,447,447,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,69,147219961,31,23,1485,78,6,8630176,4797659,4,3,"[[0],[1,3,4],[2,6,7,10],[5],[8,11],[9,13],[12,17],[14],[15],[16],[18],[19],[20],[21],[22]]",20,3890,0,68,45114,"[2,6,7,10]",4668,100211287,42.5345,191.0362,2024.4704,62.4873,280.6504,2974.1406,297
44893,282,W175,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7350,7680,7680,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",InitializedAndWaiting,7350,166227323,38,26,1558,74,8,8983273,4628993,4,3,"[[0],[1,2,3,4],[5,7,13],[6,8,16,17],[9],[10],[11],[12],[14],[15],[18],[19],[20],[21],[22],[23],[24],[25]]",17,4788,0,146,58666,"[1,2,3,4]",12805,116238258,49.3371,221.589,2348.2476,70.5549,316.8848,3358.1277,7530
44894,283,A179,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4592,4956,4956,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,4592,302206999,70,46,2880,80,5,8933099,4664420,7,3,"[[0],[1,2],[3,4,6],[5,7,8,11,12,13,18],[9,15,16,17,19,20,30],[10,14,22,24,28,34],[21,26],[23,31],[25],[27,33,37],[29,44],[32,39],[35],[36,41],[38],[40],[42],[43],[45]]",8,9064,0,51,107057,"[5,7,8,11,12,13,18]",15565,137272630,58.2651,261.6875,2773.1844,128.2712,576.1075,6105.1919,4806
44895,284,Q535,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,8621,8944,8944,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52",InitializedAndWaiting,8621,349367109,80,53,3239,79,3,8751940,4518511,9,3,"[[0],[1,2,21],[3,4,5,7,8,10,11,17,19],[6,12,15,18,20,22,38,39,46],[9,34,43],[13,29,36],[14,23,24],[16,26,27],[25],[28,30,42],[31,45,47],[32,40],[33],[35],[37],[41],[44],[48],[49,50],[51],[52]]",3,9101,0,20,91808,"[3,4,5,7,8,10,11,17,19]",17743,154767706,65.6909,295.039,3126.6203,148.2882,666.0105,7057.9214,8794
44896,285,C188,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,6327,6700,6700,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,6327,281729746,57,41,2378,78,7,8936473,4578976,4,3,"[[0],[1,2],[3,4],[5,6,16],[7,9,12],[8,10,14,26],[11],[13,15,28],[17,23],[18,19,22,24],[20],[21,39],[25,38],[27],[29,33],[30,34],[31,32],[35],[36],[37],[40]]",6,8484,0,88,81337,"[18,19,22,24]",9322,151403000,64.2627,288.6247,3058.6465,119.5797,537.071,5691.51,6550
44897,286,Y145,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2631,3006,3006,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,2631,379681217,76,57,3281,79,4,8912931,4626159,5,3,"[[0],[1],[2,3,8],[4,5,6,10,22],[7,20],[9],[11,26],[12,13,17,24,40],[14,15,16,21,28],[18,38],[19,49],[23],[25],[27,31,34],[29],[30,32],[33,39,41],[35],[36,43,48],[37],[42],[44],[45,51],[46],[47],[50],[52,53],[54],[55],[56]]",7,10147,0,126,113496,"[12,13,17,24,40]",6773,214969736,91.2435,409.8042,4342.8229,161.155,723.7993,7670.3276,2856
44898,287,M471,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,4245,4610,4610,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",InitializedAndWaiting,4245,318833585,68,48,3084,79,4,8907836,4503058,5,3,"[[0],[1,3,5],[2,4,6,9,10],[7,8,12],[11,13,20,25,40],[14,17,28,29],[15,16,18],[19,33,36],[21,22,30],[23,31],[24],[26,41],[27],[32],[34],[35],[37],[38,39],[42],[43],[44],[45],[46],[47]]",9,9213,0,69,99148,"[11,13,20,25,40]",9975,165555659,70.2698,315.6044,3344.5588,135.3283,607.8034,6441.0825,4460
44899,288,H765,JX510,4465,4793,4793,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",InitializedAndWaiting,4465,190757290,40,29,1558,73,3,8751188,4507341,4,1,"[[0],[1,2,5],[3,4,14,22],[6,9],[7,11,12,15],[8],[10,24],[13],[16],[17],[18],[19],[20],[21],[23],[25],[26],[27],[28]]",2,5017,0,94,66930,"[3,4,14,22]",8124,132592602,56.2787,252.7658,2678.6384,80.9666,363.6471,3853.6826,4643
44900,289,N700,TM197,3182,3444,3444,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,3182,182693589,40,27,1663,78,3,8834854,4657533,4,1,"[[0],[1,2,6,20],[3,4,5,7],[8,9,10,16],[11],[12,25],[13,22],[14],[15],[17],[18],[19],[21],[23],[24],[26]]",46,6155,0,102,55721,"[3,4,5,7]",10666,113486603,48.1692,216.3434,2292.6586,77.544,348.275,3690.7796,3294
44901,290,A748,N_1_of_FP_0_of_Jackolicom45,7621,7857,7857,"0,1,2,3,4,5",InitializedAndWaiting,7621,34547014,7,6,322,73,20,8275307,4607383,2,2,"[[0],[1,2],[3],[4],[5]]",34,1265,0,564,13139,"[1,2]",5909,29939631,12.7078,57.0749,604.841,14.6634,65.8582,697.9195,7707
44902,291,T870,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,1878,2243,2243,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66",InitializedAndWaiting,1878,455621548,100,67,4004,79,4,8979281,4528256,11,3,"[[0],[1,2,4,5],[3,6,7,8,9,13,14,17,22,30,55],[10,12,16,18,23,25,28,31,42],[11,24,27,33,41,47,50,58],[15,35],[19,48],[20,29,36,54],[21,52,64],[26,39],[32,38,45],[34,46],[37],[40],[43,49],[44],[51,63],[53],[56,60],[57],[59],[61],[62],[65],[66]]",2,12641,0,83,148622,"[3,6,7,8,9,13,14,17,22,30,55]",19635,185598023,78.7768,353.8119,3749.455,193.3878,868.5669,9204.4757,2093
44903,292,A348,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2416,2675,2675,"0,1,2,3,4,5",InitializedAndWaiting,2416,36987730,7,6,362,79,4,8691816,4812202,1,3,"[[0],[1],[2],[3],[4],[5]]",3,1422,0,330,8332,[1],1730,36987730,15.6994,70.511,747.2269,15.6994,70.511,747.2269,2525
44904,293,A184,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,501,962,962,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66",InitializedAndWaiting,501,445993226,96,67,4317,80,4,8996248,4694558,9,3,"[[0],[1,2,3,16],[4,5,10,11],[6,7,9,14,24,25,32],[8,12,13,20,21,31,36,40,45],[15,17,34],[18,23,26,27,30,39],[19,48],[22,50],[28,46,51,59],[29,35],[33],[37,55],[38],[41,49,60,63],[42],[43],[44],[47],[52],[53],[54],[56,57],[58],[61],[62],[64],[65],[66]]",3,15406,0,27,137324,"[8,12,13,20,21,31,36,40,45]",16079,201360099,85.4669,383.8596,4067.8808,189.301,850.2121,9009.9642,812
44905,294,M367,N_0_of_FP_0_of_Jackolicom45,5067,5262,5262,"0,1,2,3,4",InitializedAndWaiting,5067,33224175,5,5,136,43,10,7672262,5413584,1,2,"[[0],[1],[2],[3],[4]]",12,786,0,663,9655,[3],1639,33224175,14.1019,63.3364,671.1955,14.1019,63.3364,671.1955,5112
44906,295,Z855,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4336,4590,4590,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,4336,129696511,28,18,1109,79,5,8965460,5158274,4,3,"[[0],[1,4,6,12],[2,3,5,8],[7,11,14],[9],[10],[13],[15],[16],[17]]",3,3441,0,173,30452,"[2,3,5,8]",9790,73930270,31.3796,140.9358,1493.5408,55.0495,247.2449,2620.1315,4440
44907,296,Z719,JX510,4244,4687,4687,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79",InitializedAndWaiting,4244,541075484,116,80,4827,79,4,8975326,4540138,11,1,"[[0],[1],[2,3,4,5,20,36],[6,8,13,18,19,40],[7,10,11,16,17,29,30,33,52,67,75],[9,12,21,22,24,25,31,34,38,48],[14,57],[15,23,54,62,66],[26,35,39,44,71],[27,46,49],[28,42,59],[32],[37,50],[41,70],[43,61],[45,53],[47,58,60,77],[51,56],[55],[63],[64],[65],[68],[69],[72],[73],[74],[76],[78],[79]]",5,15027,0,92,180508,"[9,12,21,22,24,25,31,34,38,48]",28572,220181440,93.4556,419.7394,4448.1099,229.6585,1031.4707,10930.8179,4537
44908,297,Q370,N_1_of_FP_0_of_Jackolicom45,8900,9143,9143,"0,1,2,3,4,5",InitializedAndWaiting,8900,37257408,8,6,380,74,5,7300713,5138726,1,2,"[[0],[1],[2],[3],[4],[5]]",4,589,0,251,6241,[1],1958,37257408,15.8138,71.0251,752.6749,15.8138,71.0251,752.6749,8993
44909,298,K270,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,2358,2666,2666,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,2358,116389714,26,18,962,77,4,8679030,4525088,4,3,"[[0],[1],[2,3,4],[5,6,10,11],[7,13],[8],[9,16],[12],[14],[15],[17]]",20,2877,0,380,41587,"[5,6,10,11]",13010,76638673,32.5291,146.0989,1548.256,49.4014,221.8777,2351.3074,2516
44910,299,R278,N_1_of_FP_0_of_Jackolicom45,2670,3033,3033,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,2670,485008815,106,72,4655,78,3,8982295,4524897,11,2,"[[0],[1,3,4],[2,5,7,10,14,24,25,27,36],[6,8,9,16,18,21,28,37,40,42,46],[11,32],[12,15,23,31,55],[13,34],[17,19,48,52],[20,33,47,50],[22,44],[26,38],[29,61,62],[30,43,64],[35,41],[39],[45,54,56,58,59],[49],[51],[53],[57,67],[60],[63],[65],[66],[68],[69],[70],[71]]",8,16906,0,28,136227,"[6,8,9,16,18,21,28,37,40,42,46]",20849,205115234,87.0608,391.0182,4143.7421,205.8611,924.5889,9798.1579,2883
44911,300,S700,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7414,7815,7815,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",InitializedAndWaiting,7414,526556591,118,79,4685,80,3,8727691,4537533,8,3,"[[0],[1,2],[3,4,5,6,7,8,23,44],[9,10,12,13,15,32,35,46],[11,30,55],[14,16,17,21,22,24],[18,27,43],[19,20,25,53,54],[26,47,65],[28,39,59,62],[29,48],[31,34,50],[33,41],[36],[37],[38,42,52],[40,49,60],[45],[51,66,76],[56],[57],[58],[61],[63,68],[64,69],[67,70],[71],[72],[73],[74],[75],[77],[78]]",1,16493,0,30,150544,"[9,10,12,13,15,32,35,46]",14039,239664962,101.7254,456.8815,4841.7164,223.496,1003.7928,10637.5069,7665
44912,301,L448,JX510,6746,7064,7064,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,6746,156956591,33,23,1296,80,7,8837056,4512238,3,1,"[[0],[1,2],[3,5],[4,6,7],[8],[9,10,18],[11],[12],[13],[14],[15],[16],[17],[19],[20],[21],[22]]",19,5121,0,240,65029,"[9,10,18]",4781,118600824,50.3399,226.0928,2395.9762,66.6199,299.2117,3170.8402,6914
44913,302,L833,N_2_of_FP_0_of_Jackolicom45,3589,3967,3967,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",InitializedAndWaiting,3589,277117250,59,42,2627,80,4,8953438,4546824,5,2,"[[0],[1,5,8,22],[2,3,7,11,17],[4,12],[6,10,13,21],[9,15,20,32],[14,19,27],[16],[18,28],[23],[24],[25],[26,38],[29],[30],[31],[33],[34],[35],[36],[37],[39],[40],[41]]",3,7963,0,217,86074,"[2,3,7,11,17]",12875,174537834,74.0823,332.7274,3526.0168,117.6219,528.2781,5598.3283,3817
44914,303,K652,N_1_of_FP_0_of_Jackolicom45,76,395,395,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,76,466762001,106,68,3931,76,3,8969436,4563380,12,2,"[[0],[1,2],[3,11,29],[4,5],[6,7,9,10,12,13,15,17,20,31,54,58],[8,26,33,34,35,36],[14,45],[16,18,19,21,22,27,28,48,51],[23,32,39,44],[24,52,56,63],[25,30],[37,38,47,53,55],[40,50],[41,42],[43,61],[46],[49],[57],[59],[60],[62],[64,65],[66],[67]]",4,12131,0,119,119495,"[6,7,9,10,12,13,15,17,20,31,54,58]",22475,186809662,79.291,356.1216,3773.9326,198.1163,889.8044,9429.5354,245
44915,304,R364,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,7718,8016,8016,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14",InitializedAndWaiting,7718,97182957,18,15,753,73,3,8880641,4557892,3,3,"[[0],[1],[2],[3,9,11],[4],[5],[6,8],[7],[10],[12],[13],[14]]",36,3046,0,75,26590,"[3,9,11]",4951,82537159,35.0328,157.3434,1667.4174,41.2491,185.2632,1963.2921,7866
