Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
47557,2946,Z260,N_1_of_FP_0_of_Jackolicom45,2868,3289,3289,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,2868,499653223,113,75,4670,79,3,8968468,4529031,7,2,"[[0],[1,2,4,40],[3,8,13,16,17,25,64],[5,43,48,49],[6,9,10,11,15,27,42],[7,26,33],[12,18,19,20,38,52,56],[14,23,24,28],[21,22],[29],[30],[31,50],[32],[34],[35,65],[36,37,58],[39],[41],[44,46],[45,47,57,59,62,69],[51,66],[53],[54,61],[55],[60],[63],[67],[68],[70,71],[72],[73],[74]]",5,14330,0,84,149710,"[12,18,19,20,38,52,56]",12726,230660432,97.9034,439.7159,4659.8067,212.0769,952.506,10094.0045,3139
47558,2947,C331,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,6058,6449,6449,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62",InitializedAndWaiting,6058,406069369,90,63,3683,78,4,8992453,4584950,5,3,"[[0],[1],[2,9,15],[3,4],[5,29],[6],[7,19,27,33,36],[8,12,37],[10,11,25,32,43],[13],[14,16,31,42,47],[17],[18],[20,23,30],[21,24,51],[22,34,44],[26],[28,38,50],[35,46,52,56],[39],[40],[41,49],[45],[48],[53],[54],[55],[57],[58],[59],[60],[61],[62]]",5,13886,0,23,110242,"[10,11,25,32,43]",6938,226523542,96.1475,431.8296,4576.2332,172.3554,774.1039,8203.4216,6299
47559,2948,S577,TM197,5650,6042,6042,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",InitializedAndWaiting,5650,545443806,112,79,4819,79,3,8997855,4521069,11,1,"[[0],[1,7],[2,4,9,10,12,18,21,23,31],[3,14,15,17,19,24,37,39,51,52,53],[5,48,55],[6,8,20],[11,13,16,28,33,41,57,60],[22,29],[25,45],[26,40],[27],[30,42,46],[32],[34,50],[35,56,66],[36,59,68],[38,44],[43],[47],[49,67,69],[54],[58,61],[62,70],[63,64,72],[65],[71,74],[73],[75],[76],[77],[78]]",1,16721,0,82,151752,"[3,14,15,17,19,24,37,39,51,52,53]",24044,239364476,101.5978,456.3087,4835.646,231.5127,1039.7982,11019.0668,5892
47560,2949,J800,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,7965,8241,8241,"0,1,2,3,4,5,6,7,8,9,10,11,12",InitializedAndWaiting,7965,78861176,18,13,879,80,9,8205089,4516105,3,3,"[[0],[1],[2,3],[4,5,6],[7,10],[8],[9],[11],[12]]",40,2610,0,329,27873,"[4,5,6]",6957,54866698,23.2881,104.5943,1108.4181,33.4725,150.3358,1593.1551,8091
47561,2950,S783,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,3154,3439,3439,"0,1,2,3,4,5,6,7,8,9,10,11,12",InitializedAndWaiting,3154,93590359,18,13,634,79,9,8937513,5053523,3,3,"[[0],[1,2],[3,4,5],[6,9],[7],[8],[10],[11],[12]]",4,2681,0,431,25473,"[3,4,5]",5940,68104145,28.9067,129.8293,1375.8413,39.7243,178.4145,1890.7143,3289
47562,2951,E595,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,4818,5204,5204,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,4818,276629243,59,41,2479,79,3,8929741,4624633,6,3,"[[0],[1,21],[2,3,17],[4,5,6,7],[8],[9,10,12,18,25,34],[11,16],[13,22],[14,24,29],[15],[19],[20],[23],[26,28],[27],[30],[31],[32],[33],[35],[36],[37],[38],[39],[40]]",34,8935,0,165,88760,"[9,10,12,18,25,34]",13867,173979215,73.8452,331.6625,3514.7316,117.4148,527.3478,5588.4696,5054
47563,2952,R156,TM197,1833,2288,2288,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78",InitializedAndWaiting,1833,521992023,117,79,5317,80,4,8967431,4507752,13,1,"[[0],[1],[2,3,4,53],[5,6,7,8,9,12,13,16,24,55],[10,11,14,15,18,19,22,28,30,31,38,43,44],[17,48,50,57],[20,23,26,41],[21,27,58,66],[25,74],[29,40,51,75],[32,36,46,54],[33,49,52],[34,63],[35],[37,42],[39],[45,47],[56],[59,62],[60],[61,67],[64,72],[65],[68],[69],[70],[71],[73],[76],[77],[78]]",9,15647,0,41,170789,"[10,11,14,15,18,19,22,28,30,31,38,43,44]",22334,229157965,97.2657,436.8517,4629.4538,221.5586,995.0912,10545.2934,2138
47564,2953,L850,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,4284,4670,4670,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65",InitializedAndWaiting,4284,442261840,99,66,4664,80,7,8973051,4611110,7,3,"[[0],[1,17],[2,3,20],[4,13,25,26,34],[5,10],[6,7,12,15,22,33,37],[8,9,18,19,24,32,45],[11,30,41,44,46,62],[14,38,48],[16,27,29],[21,42,53],[23,47],[28],[31,36,43,52,59],[35,40,60],[39,51],[49],[50],[54],[55],[56],[57],[58,61],[63],[64],[65]]",13,11863,0,208,131366,"[8,9,18,19,24,32,45]",16645,187784020,79.7046,357.9791,3793.6166,187.7172,843.0989,8934.5826,4520
47565,2954,Q505,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,8520,8847,8847,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,8520,204928353,43,32,1741,72,4,8924458,4539893,6,3,"[[0],[1],[2,3,4,5,9,14],[6],[7,19],[8,20,24],[10,11,13,17,22,23],[12],[15,21],[16],[18,25],[26],[27],[28,29],[30],[31]]",18,5439,0,61,74235,"[10,11,13,17,22,23]",14209,105657926,44.8463,201.4193,2134.5036,86.9815,390.6619,4139.9667,8697
47566,2955,X265,N_1_of_FP_0_of_Jackolicom45,9583,9983,9983,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57",InitializedAndWaiting,9583,377916841,86,58,3677,80,3,8878975,4508343,9,2,"[[0],[1,2,4,13,27],[3,5,7,8,17,54],[6,9,10,14,15,18,28,30,39],[11,24,25,34],[12,22,26],[16],[19,29],[20],[21,33,35],[23,31,38],[32,48],[36],[37],[40,41],[42],[43],[44,51],[45],[46],[47],[49,50],[52],[53],[55],[56],[57]]",5,10930,0,30,99739,"[6,9,10,14,15,18,28,30,39]",15707,184034952,78.1133,350.8321,3717.8778,160.4061,720.4358,7634.6837,9833
47567,2956,F616,TM197,6126,6476,6476,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,6126,413490138,86,57,3530,79,5,8982922,4587545,6,1,"[[0],[1,2],[3,4,7,18,33],[5,13,17,47,51],[6,10,28,35,39,40],[8,9,12,31],[11,14,15,43],[16,24,34],[19],[20,21,23,32],[22,27,29],[25],[26,30],[36,45],[37,55],[38],[41,48],[42],[44],[46],[49],[50],[52],[53],[54],[56]]",2,11090,0,41,112236,"[6,10,28,35,39,40]",7048,197755445,83.9369,376.988,3995.0595,175.5052,788.2504,8353.3361,6326
47568,2957,L104,N_2_of_FP_0_of_Jackolicom45,3395,3706,3706,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,3395,221042285,46,32,1691,78,4,8837206,4684490,4,2,"[[0],[1,2,4],[3,9],[5,6],[7,11,13,15],[8,21,22],[10,14,29],[12],[16],[17,19,23],[18,27],[20],[24],[25],[26],[28],[30],[31]]",21,6441,0,32,60974,"[7,11,13,15]",9355,134592963,57.1277,256.5792,2719.0498,93.821,421.3805,4465.5007,3556
47569,2958,O627,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,5210,5612,5612,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",InitializedAndWaiting,5210,427932408,89,62,3594,80,4,8843919,4537764,11,3,"[[0],[1,2,5],[3,8,11,12,15,17],[4,6,7,9,13,27,28,29,33,34,39],[10,20],[14,31,42,44],[16,46],[18,22,23,26],[19],[21,25],[24,32],[30,43],[35],[36],[37,48],[38,50],[40,53],[41],[45,59],[47],[49],[51],[52],[54,55],[56],[57],[58],[60],[61]]",3,12689,0,82,141694,"[4,6,7,9,13,27,28,29,33,34,39]",29427,214794373,91.1691,409.4699,4339.2803,181.6351,815.7822,8645.0992,5462
47570,2959,I245,N_0_of_FP_0_of_Jackolicom45,3906,4192,4192,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,3906,156827143,30,23,1208,77,10,8876678,4653272,4,2,"[[0],[1],[2,5,15],[3,7],[4,8,10,13],[6],[9,12,19],[11,18],[14],[16],[17],[20],[21],[22]]",3,4143,0,559,53365,"[4,8,10,13]",12321,99782694,42.3526,190.2192,2015.812,66.565,298.9649,3168.2251,4042
47571,2960,D267,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5003,5238,5238,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,5003,72980008,15,11,581,74,6,8494254,4535014,4,3,"[[0],[1,2,5,6],[3],[4],[7],[8],[9],[10]]",21,2412,0,153,15597,"[1,2,5,6]",7068,54093151,22.9597,103.1196,1092.7909,30.9762,139.1243,1474.3436,5088
47572,2961,X205,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,9331,9606,9606,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,9331,194680101,46,30,2029,80,3,8859181,4576745,5,3,"[[0],[1],[2,6,15],[3,4,5,10],[7,13,17],[8,9,19,20,22],[11,21],[12,14],[16,25],[18],[23,27],[24],[26],[28],[29]]",12,6259,0,195,57173,"[8,9,19,20,22]",7682,108098060,45.882,206.071,2183.7992,82.6316,371.1253,3932.9313,9456
47573,2962,A792,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,7204,7463,7463,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,7204,66190132,14,10,550,75,8,8535724,4929473,3,3,"[[0],[1,2],[3,4,5],[6,7],[8],[9]]",43,1618,0,677,18575,"[3,4,5]",4709,41653273,17.6797,79.4051,841.4803,28.0943,126.1805,1337.1744,7313
47574,2963,X478,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9637,9975,9975,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22",InitializedAndWaiting,9637,157085008,31,23,1369,77,5,8643599,4685190,3,3,"[[0],[1,5,6],[2,16],[3,4,8],[7,9],[10],[11,15],[12],[13],[14],[17,18],[19],[20],[21],[22]]",22,4580,0,182,49506,"[3,4,8]",7031,102591775,43.5449,195.5742,2072.5611,66.6745,299.4565,3173.4345,9825
47575,2964,Q709,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9601,9944,9944,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68",InitializedAndWaiting,9601,472418725,103,69,4919,80,4,8839534,4605582,11,3,"[[0],[1,2,3,25],[4,5,6,7,8,9,10,11,13,16,43],[12,15,17,21,28,31,58],[14,27,41],[18,29,48],[19,20,24,26,32,37,42,45,53],[22,23,35,55],[30],[33,34,39,40,54,59],[36,38,44,46,56],[47],[49],[50,51,61],[52,57],[60],[62],[63],[64,65],[66],[67],[68]]",3,13847,0,50,120228,"[4,5,6,7,8,9,10,11,13,16,43]",21257,160834020,68.2657,306.6034,3249.1721,200.5173,900.588,9543.8126,9794
47576,2965,I781,N_0_of_FP_0_of_Jackolicom45,4030,4318,4318,"0,1,2,3,4,5,6,7,8",InitializedAndWaiting,4030,59403722,11,9,556,78,23,8836154,4698192,1,2,"[[0],[1],[2],[3],[4],[5],[6],[7],[8]]",10,1362,0,226,14633,[8],3801,59403722,25.2138,113.2433,1200.0752,25.2138,113.2433,1200.0752,4168
47577,2966,F708,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,9313,9776,9776,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43",InitializedAndWaiting,9313,296981301,62,44,2459,80,4,8826271,4510055,5,3,"[[0],[1,2,13],[3,4,8],[5],[6,20],[7,15,18,19,31],[9],[10,25,30],[11],[12],[14],[16],[17,27],[21],[22,38],[23],[24],[26,29],[28],[32],[33,37],[34],[35],[36],[39],[40],[41],[42],[43]]",7,9850,0,29,82611,"[7,15,18,19,31]",9986,197737045,83.9291,376.9529,3994.6878,126.0532,566.1456,5999.6222,9626
47578,2967,P442,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,584,953,953,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,584,321971366,66,46,2543,78,3,8975929,4521186,5,3,"[[0],[1,2],[3,5,7],[4,11,23],[6,12,36],[8,10,14,16,38],[9,13,21,30],[15,18,28,34],[17,31,32,41],[19],[20],[22,26],[24],[25,33,43],[27],[29],[35],[37,39],[40],[42],[44],[45]]",9,9844,0,47,79980,"[8,10,14,16,38]",13077,165124828,70.0869,314.7831,3335.8551,136.6602,613.785,6504.472,803
47579,2968,X729,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7756,8160,8160,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51",InitializedAndWaiting,7756,353985851,75,52,3296,80,6,8993049,4586196,7,3,"[[0],[1,2],[3,5,8,9,10],[4,11,13,16,17,21,35],[6,7,15,24],[12],[14,19,22,28,29,34],[18,25,36,45],[20,26,33,37,48],[23],[27],[30],[31],[32,40],[38],[39],[41,43],[42,46],[44],[47],[49],[50],[51]]",9,8926,0,65,114156,"[4,11,13,16,17,21,35]",14962,172524791,73.2278,328.8899,3485.3493,150.2487,674.8153,7151.2293,8010
47580,2969,E390,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,9423,9799,9799,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54",InitializedAndWaiting,9423,385115699,83,55,3631,79,3,8948095,4606799,6,3,"[[0],[1,7,12],[2,3],[4,5,6,9,25],[8,11,15,17,24,40],[10,18,27,30,34],[13,21,22,26,29],[14,20,45],[16,23,43],[19,31],[28,37,38],[32,47],[33],[35,42,51],[36],[39],[41],[44],[46],[48],[49],[50],[52],[53],[54]]",1,11119,0,34,117105,"[8,11,15,17,24,40]",13569,186302430,79.0757,355.1547,3763.6855,163.4617,734.1592,7780.1151,9649
47581,2970,N134,N_2_of_FP_0_of_Jackolicom45,2954,3373,3373,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,2954,536676043,107,78,4489,79,3,8951951,4512497,9,2,"[[0],[1,6,7,17],[2,3,8,13,37],[4,5,9,11,14,15,18,26,34],[10,16,29],[12,30,32,39,45,52],[19,20,21,23,54],[22,36,40],[24],[25,27,44,46],[28,59,66],[31,41,48,49,51],[33,35,43,64],[38],[42],[47,75],[50,53],[55,56,62],[57,65,76],[58],[60,67],[61,68],[63],[69],[70],[71],[72,73],[74],[77]]",5,16819,0,30,159479,"[4,5,9,11,14,15,18,26,34]",21337,216243399,91.7841,412.2322,4368.5535,227.7912,1023.0839,10841.9403,3223
47582,2971,E525,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,3678,4026,4026,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64",InitializedAndWaiting,3678,443553281,95,65,4042,77,4,8998591,4512375,7,3,"[[0],[1],[2,4,5],[3,8,13,27,33],[6,16,20,25,28,34],[7,9,18,43,45,47],[10,11,12,14,17,29,32],[15,23,26],[19,21,37,39,41,55],[22,44],[24,30],[31],[35,58],[36,50],[38,42],[40,48],[46],[49],[51,54],[52,60,61],[53],[56],[57],[59],[62],[63],[64]]",1,13845,0,39,123546,"[10,11,12,14,17,29,32]",9083,194893348,82.7221,371.5319,3937.2394,188.2654,845.5608,8960.6723,3876
47583,2972,H374,N_0_of_FP_0_of_Jackolicom45,7641,8063,8063,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,7641,516100013,107,78,4430,80,3,8974154,4672602,7,2,"[[0],[1,6],[2,4,5,12,15,17],[3,7,8,11,16,27,68],[9,28,30,46],[10,22,42,45],[13,24,50,56],[14,58],[18,20,36],[19,44],[21,25,47],[23,40,63],[26,33,34],[29],[31,57,66],[32],[35,70],[37,54,61],[38,55],[39],[41],[43],[48,49],[51,67],[52,60,65,69],[53],[59],[62],[64],[71],[72],[73],[74],[75],[76],[77]]",4,15478,0,74,168914,"[3,7,8,11,16,27,68]",18661,259103000,109.9758,493.9369,5234.404,219.0577,983.8591,10426.2629,7913
47584,2973,N708,N_0_of_FP_0_of_Jackolicom45,1895,2311,2311,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",InitializedAndWaiting,1895,358386823,71,51,3051,79,4,8891517,4624861,7,2,"[[0],[1,2,7],[3,4,6,8,25],[5,11,12,13,16,37,39],[9,29,31],[10,24,32],[14,17],[15,19,21,23],[18,35],[20],[22,38],[26,33],[27,42,45,46],[28],[30],[34],[36],[40],[41],[43],[44],[47],[48],[49],[50]]",10,10489,0,73,83167,"[5,11,12,13,16,37,39]",8855,182982429,77.6666,348.8257,3696.6147,152.1166,683.205,7240.1378,2161
47585,2974,Q638,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,1687,1907,1907,"0,1,2,3,4,5",InitializedAndWaiting,1687,46820080,7,6,277,63,3,8955410,5535523,2,3,"[[0],[1],[2],[3,4],[5]]",106,1195,0,131,15717,"[3,4]",7302,40151823,17.0424,76.5428,811.1479,19.8727,89.2547,945.8602,1757
47586,2975,A733,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,9705,10135,10135,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,9705,512422801,113,78,4703,79,4,8952411,4521499,10,3,"[[0],[1,2,6],[3,5,8,9,10,13,15,16,19,54],[4,25,39,59],[7,18],[11,12,20,22,26,31,33],[14,21,41,45,47],[17,23,28,32],[24,27,48,50],[29,34,37,49],[30,44,55],[35],[36,63],[38,61],[40],[42,64,66],[43],[46,57],[51],[52,60,74],[53,65],[56,62],[58,69],[67],[68],[70],[71],[72],[73],[75],[76],[77]]",1,14090,0,61,164666,"[3,5,8,9,10,13,15,16,19,54]",19543,237728702,100.9035,453.1903,4802.6,217.4969,976.8491,10351.9758,9985
47587,2976,A361,N_2_of_FP_0_of_Jackolicom45,962,1334,1334,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60",InitializedAndWaiting,962,413155544,91,61,3794,80,4,8956007,4537978,10,2,"[[0],[1],[2,3,4,6,12],[5,7,8,11,15,18,21,24,33,42],[9,13,22,30,38],[10,53,54],[14,23,44],[16,29,45],[17,31,34,57],[19],[20,47,50],[25,43],[26],[27,55],[28],[32,49],[35],[36,46],[37,41],[39],[40],[48],[51,56],[52],[58],[59],[60]]",2,10966,0,39,137322,"[5,7,8,11,15,18,21,24,33,42]",21804,198802800,84.3815,378.9846,4016.2182,175.3631,787.6125,8346.5766,1184
47588,2977,G668,N_2_of_FP_0_of_Jackolicom45,2817,3119,3119,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",InitializedAndWaiting,2817,138800853,30,21,1317,79,5,8413659,4906799,6,2,"[[0],[1,2],[3,4,6,7,9,12],[5,8],[10,15,16],[11],[13,19],[14],[17],[18],[20]]",35,3872,0,60,44228,"[3,4,6,7,9,12]",11805,80581028,34.2025,153.6144,1627.8996,58.9138,264.6008,2804.0576,2969
47589,2978,B503,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,9202,9449,9449,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,9202,76004936,14,10,563,77,3,8538247,5018945,3,3,"[[0],[1,2,5],[3],[4],[6],[7],[8],[9]]",6,1903,0,300,22631,"[1,2,5]",7150,63392034,26.9066,120.8464,1280.6472,32.2602,144.8908,1535.4533,9299
47590,2979,I168,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,4609,4971,4971,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,4609,341773210,73,49,3149,79,5,8857043,4585874,7,3,"[[0],[1,3,6],[2,5,7,8,16],[4,15,29,40],[9,10,18,19,24,25,31],[11,27,28,42],[12,13,35],[14],[17,22,26],[20,21,38],[23,30],[32,44,45],[33],[34],[36],[37],[39],[41,46],[43],[47],[48]]",2,9253,0,93,93282,"[9,10,18,19,24,25,31]",14246,161043436,68.3546,307.0026,3253.4027,145.065,651.534,6904.5093,4821
47591,2980,J157,N_0_of_FP_0_of_Jackolicom45,2325,2610,2610,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25",InitializedAndWaiting,2325,170714158,38,26,1294,79,4,8766522,4561055,4,2,"[[0],[1,3],[2,4,5],[6,8,20],[7,9,10,12],[11,18],[13,22],[14],[15],[16],[17],[19],[21],[23],[24],[25]]",28,6050,0,188,51466,"[7,9,10,12]",8757,113735752,48.2749,216.8184,2297.692,72.4593,325.4382,3448.7709,2460
47592,2981,D365,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,6404,6857,6857,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,6404,517266968,113,77,4567,78,4,8863708,4539334,8,3,"[[0],[1,2,20],[3,4,13,15,51],[5,6,7,9,17,22,31,68],[8,11,18,21,27],[10,49,52,64],[12],[14,19,29,33,40,43],[16,23,26,36,37,55],[24,32],[25,28,34,35,45],[30,42],[38,39,72],[41,44,69],[46,53],[47],[48],[50,54,56,66],[57],[58],[59,65,67],[60],[61,62],[63],[70],[71],[73],[74],[75],[76]]",8,15102,0,56,151538,"[5,6,7,9,17,22,31,68]",23462,225510550,95.7176,429.8985,4555.7687,219.553,986.0837,10449.8377,6707
