Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
46028,1417,T347,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,210,538,538,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,210,215310617,43,31,1785,79,4,8956873,4580297,6,3,"[[0],[1,3,4],[2,5,6,15,18,19],[7],[8,17],[9,10,20],[11],[12],[13],[14],[16],[21],[22],[23],[24,25],[26],[27],[28],[29],[30]]",16,6256,0,287,74811,"[2,5,6,15,18,19]",18711,141112244,59.8948,269.0071,2850.7524,91.3882,410.454,4349.7094,388
46029,1418,K137,N_2_of_FP_0_of_Jackolicom45,4233,4576,4576,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,4233,273851563,57,40,2254,79,4,8955673,4511721,4,2,"[[0],[1,7,11],[2,3,5,6],[4,8,9,13],[10,26,33],[12,15,21],[14,16,18],[17],[19],[20,22],[23,29],[24],[25,27,28],[30,37],[31],[32],[34],[35],[36],[38],[39]]",36,8290,0,26,76807,"[4,8,9,13]",9333,152926414,64.9093,291.5288,3089.4225,116.2358,522.0526,5532.3548,4426
46030,1419,O355,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,6459,6849,6849,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45",InitializedAndWaiting,6459,315065754,68,46,2804,80,4,8976699,4513955,6,3,"[[0],[1,2,4,14,16,39],[3,5,6,10,17,24],[7,12,20,21,32],[8],[9,25],[11,13],[15,19],[18,28],[22,29],[23,26,30],[27,38],[31],[33],[34,37],[35],[36],[40],[41,42],[43],[44],[45]]",16,7998,0,339,97257,"[3,5,6,10,17,24]",11789,161391364,68.5023,307.6659,3260.4316,133.7291,600.6206,6364.9647,6699
46031,1420,W574,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7983,8204,8204,"0,1,2,3,4",InitializedAndWaiting,7983,33710134,6,5,295,73,31,8290207,4641341,1,3,"[[0],[1],[2],[3],[4]]",46,472,0,694,10961,[1],3538,33710134,14.3082,64.2628,681.0128,14.3082,64.2628,681.0128,8054
46032,1421,I305,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,2262,2608,2608,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,2262,89420361,18,14,745,80,3,8044962,5010650,2,3,"[[0],[1,2],[3],[4],[5],[6,9],[7],[8],[10],[11],[12],[13]]",47,2351,0,269,23523,"[1,2]",2411,77717762,32.9872,148.156,1570.0558,37.9543,170.4651,1806.4719,2458
46033,1422,U752,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,166,393,393,"0,1,2,3,4,5",InitializedAndWaiting,166,37597951,7,6,333,75,11,8747656,4903005,2,3,"[[0],[1,2],[3],[4],[5]]",182,1707,0,32,9681,"[1,2]",3957,32694946,13.8773,62.3275,660.504,15.9584,71.6743,759.5546,243
46034,1423,S514,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4323,4668,4668,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33",InitializedAndWaiting,4323,235032151,50,34,2341,79,6,8997329,4581690,4,3,"[[0],[1,2],[3,4,5,9],[6,22],[7],[8,14,18],[10,24],[11,23],[12],[13],[15],[16,17,19,20],[21],[25],[26,27],[28],[29],[30],[31],[32],[33]]",6,6551,0,23,69769,"[3,4,5,9]",4833,150730989,63.9775,287.3436,3045.0705,99.759,448.0498,4748.1243,4518
46035,1424,K831,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,22,311,311,"0,1,2,3,4,5,6,7,8,9,10,11,12",InitializedAndWaiting,22,79070226,18,13,790,80,8,8739480,4508928,3,3,"[[0],[1,3,4],[2],[5],[6],[7,11],[8],[9],[10],[12]]",41,2248,0,401,24299,"[1,3,4]",4631,64262217,27.276,122.5053,1298.2266,33.5612,150.7343,1597.3783,161
46036,1425,H734,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2406,2685,2685,"0,1,2,3,4,5,6,7,8,9,10,11,12",InitializedAndWaiting,2406,88561745,15,13,619,66,9,8597095,4744526,3,3,"[[0],[1,2],[3],[4,5,7],[6],[8],[9],[10],[11],[12]]",8,1894,0,235,26986,"[4,5,7]",7187,67570715,28.6803,128.8124,1365.0649,37.5899,168.8283,1789.1262,2535
46037,1426,F163,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,3446,3798,3798,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,3446,267777318,61,40,2323,77,3,8857292,4660213,5,3,"[[0],[1,4],[2,3,13,27],[5,11,26,33],[6,8],[7,9,10,14,23],[12,28,30],[15],[16,24],[17,18,21],[19,22,31],[20,29],[25],[32],[34],[35],[36],[37],[38],[39]]",6,6385,0,32,62907,"[7,9,10,14,23]",8656,146103541,62.0134,278.5222,2951.5867,113.6576,510.4731,5409.6428,3648
46038,1427,P538,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,4992,5321,5321,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41",InitializedAndWaiting,4992,283821983,65,42,2395,78,4,8909075,4532705,8,3,"[[0],[1,2,3,10],[4,5,6,8,9,18,24,32],[7,11,14,16,21,23,31],[12],[13,27],[15,20,36],[17,19],[22,28],[25],[26,29],[30],[33,35],[34],[37],[38],[39],[40],[41]]",16,7412,0,138,79018,"[4,5,6,8,9,18,24,32]",14933,136975947,58.1392,261.1219,2767.1908,120.4677,541.0595,5733.7774,5171
46039,1428,V674,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,8550,8924,8924,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23",InitializedAndWaiting,8550,164159570,34,24,1398,77,6,8642569,4536012,3,3,"[[0],[1],[2,4,6],[3],[5,17],[7,16,21],[8,11],[9],[10],[12],[13,14],[15],[18],[19],[20],[22],[23]]",39,5736,0,107,48845,"[7,16,21]",7027,117828423,50.0121,224.6203,2380.3722,69.6772,312.943,3316.3549,8774
46040,1429,H389,N_1_of_FP_0_of_Jackolicom45,7818,8164,8164,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,7818,344369583,77,49,3465,78,7,8897431,4524492,8,2,"[[0],[1,2,3],[4,5,6,9,14,15,21,23],[7,11,12,19,24,25,30],[8,33],[10,16,20,26],[13],[17,28],[18,31],[22,29],[27,36,39,42],[32],[34,41],[35],[37,40],[38],[43],[44],[45],[46],[47],[48]]",17,10962,0,146,105464,"[4,5,6,9,14,15,21,23]",19033,172547074,73.2373,328.9324,3485.7995,146.1671,656.4835,6956.9613,8014
46041,1430,T873,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,6279,6611,6611,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19",InitializedAndWaiting,6279,136368311,26,20,983,75,3,8580376,4522945,3,3,"[[0],[1,8],[2],[3],[4],[5],[6],[7,10,12],[9],[11],[13],[14],[15],[16],[17,18],[19]]",27,4427,0,148,45128,"[7,10,12]",8314,112964893,47.9477,215.3488,2282.1191,57.8813,259.9636,2754.9154,6461
46042,1431,Z791,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,3944,4376,4376,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62",InitializedAndWaiting,3944,427120385,93,63,3754,80,3,8913486,4546604,5,3,"[[0],[1,2,6],[3,4,7,16],[5,14,15,23,31],[8,30,32,39],[9,19,26],[10,18,48,52,60],[11,24],[12,43],[13,20,37,40],[17,22,27,35],[21],[25,57],[28,44,45],[29,33,36],[34,51],[38],[41],[42],[46],[47],[49,53],[50],[54,56],[55],[58],[59],[61],[62]]",8,12223,0,206,128684,"[5,14,15,23,31]",12915,213488054,90.6146,406.9796,4312.89,181.2905,814.2342,8628.6946,4226
46043,1432,L560,TM197,7601,7999,7999,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56",InitializedAndWaiting,7601,396367978,84,57,3277,78,4,8909625,4526603,7,1,"[[0],[1,2,3],[4,5,8,18,27],[6,14,20,37],[7,12,15,21,22,33,40],[9,11,26,36,46,51],[10,25,29],[13,16,28],[17,24],[19],[23],[30,31],[32],[34],[35,42,43],[38],[39],[41,45,49],[44],[47],[48],[50,54],[52],[53],[55],[56]]",3,11949,0,54,108605,"[7,12,15,21,22,33,40]",7757,199220866,84.5589,379.7815,4024.664,168.2377,755.6098,8007.4339,7849
46044,1433,Q475,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5519,5890,5890,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37",InitializedAndWaiting,5519,253838375,56,38,2331,78,10,8692731,4551125,7,3,"[[0],[1,2],[3],[4,8,9,13,20,30,33],[5,7,18],[6,12,15,17],[10,23],[11,19,32],[14,27],[16],[21],[22,24],[25,26],[28],[29],[31],[34],[35],[36],[37]]",3,6422,0,176,82796,"[4,8,9,13,20,30,33]",16815,148573784,63.0619,283.2313,3001.4906,107.7412,483.9008,5128.048,5740
46045,1434,Z833,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,8574,8953,8953,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54",InitializedAndWaiting,8574,368983801,84,55,3426,80,3,8945104,4504331,7,3,"[[0],[1,3,4,7,9],[2,6,11,19,25,33,50],[5,10,13,15,30],[8,29],[12,17,20,21,22,36],[14,31,39],[16],[18,27,32,43],[23,37,40],[24,26,35,41],[28],[34],[38],[42,46],[44],[45],[47],[48],[49],[51],[52],[53],[54]]",10,10534,0,134,117281,"[2,6,11,19,25,33,50]",14881,175975679,74.6926,335.4685,3555.0642,156.6145,703.4064,7454.2182,8803
46046,1435,Y659,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,922,1183,1183,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",InitializedAndWaiting,922,129857379,27,19,896,77,3,8713414,5234946,4,3,"[[0],[1,2],[3,5,7,12],[4],[6],[8],[9,13],[10],[11],[14],[15],[16],[17],[18]]",25,4032,0,310,39314,"[3,5,7,12]",5078,96475271,40.9488,183.9141,1948.9954,55.1177,247.5516,2623.3814,1033
46047,1436,F518,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,9629,10025,10025,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79",InitializedAndWaiting,9629,553115649,115,80,4701,79,4,8929497,4536517,8,3,"[[0],[1,3,24],[2,6,7,9,11,30,36],[4,5,8,13,14,18,29],[10,19,25,28,32,33,51,70],[12,23,38,39,61],[15,40],[16,43,59],[17,34],[20],[21,31,42,46,49,76],[22,27,53],[26,35],[37],[41],[44,52,73],[45,58],[47,55,64,65,67,77],[48,54],[50,60],[56],[57,68],[62,72],[63],[66],[69],[71],[74],[75],[78],[79]]",5,16656,0,30,148529,"[47,55,64,65,67,77]",8063,235901485,100.128,449.7071,4765.6866,234.769,1054.4233,11174.0535,9875
46048,1437,Y692,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,6787,7152,7152,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55",InitializedAndWaiting,6787,388338831,79,56,3362,79,3,8986697,4518263,6,3,"[[0],[1,2],[3,4,6,15,32,35],[5,10,16,18,33],[7,8,11,13,25,30],[9,20,31],[12,22],[14,24,26,28],[17],[19,41],[21,23],[27],[29,36,44],[34],[37,38,42],[39],[40],[43,47,48,49],[45],[46],[50,51],[52],[53],[54],[55]]",2,10313,0,38,107981,"[7,8,11,13,25,30]",9828,187437435,79.5575,357.3184,3786.6148,164.8297,740.3036,7845.2289,7002
46049,1438,S400,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,5205,5608,5608,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59",InitializedAndWaiting,5205,397729307,89,60,3481,78,3,8723810,4501603,6,3,"[[0],[1,12],[2,29,48],[3,8,17,27],[4,5,16,46],[6,22,26],[7,11,14,28,30,36],[9,13,20,21,38,45],[10],[15,18],[19],[23,35,39,49],[24,33,37,41],[25],[31],[32],[34],[40],[42,43,44,52],[47],[50,55],[51],[53],[54],[56],[57],[58],[59]]",3,11503,0,88,99028,"[7,11,14,28,30,36]",12679,197576495,83.861,376.6468,3991.4443,168.8155,758.205,8034.9355,5458
46050,1439,Q547,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,773,1177,1177,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79",InitializedAndWaiting,773,523542710,119,80,4825,79,6,8958558,4531909,8,3,"[[0],[1,2],[3,6,20],[4,5,7,8,10,35],[9,30],[11,14,15,17,18,44,57,68],[12,22],[13,25,36],[16,28,32,39,42,45,61,70],[19,21,55,60,62],[23,24,34,50,58],[26,31,38,41],[27,29,69],[33],[37,48,53],[40,43,71],[46],[47],[49,51,54,66],[52],[56,67],[59,64],[63],[65],[72],[73],[74],[75],[76],[77],[78],[79]]",3,15824,0,29,163887,"[11,14,15,17,18,44,57,68]",12257,230736598,97.9357,439.8611,4661.3454,222.2168,998.0474,10576.6204,1027
46051,1440,U532,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2669,2987,2987,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47",InitializedAndWaiting,2669,315813662,72,48,2823,80,5,8946441,4523758,9,3,"[[0],[1],[2,3,4,6,9,12,13],[5,8,10,15,26,31,33,34,44],[7,36],[11,18],[14,39],[16,17,19,20,25],[21,32],[22,42],[23],[24,37],[27],[28],[29],[30],[35,41],[38],[40,43],[45],[46],[47]]",5,8613,0,64,97850,"[5,8,10,15,26,31,33,34,44]",18594,151148557,64.1547,288.1397,3053.5062,134.0465,602.0464,6380.074,2837
46052,1441,K762,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,1264,1612,1612,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,1264,230213822,45,33,1705,76,4,8989034,4807748,4,3,"[[0],[1,2,5],[3,4,6,7],[8,11],[9,19,24],[10],[12,22],[13,14],[15,21],[16,17,23],[18],[20],[25],[26],[27],[28],[29],[30],[31],[32]]",13,6208,0,191,77231,"[3,4,6,7]",7852,156825561,66.5643,298.9619,3168.1932,97.7138,438.8645,4650.7843,1462
46053,1442,J655,TM197,481,851,851,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71",InitializedAndWaiting,481,497870036,104,72,4267,80,3,8974133,4692514,9,1,"[[0],[1,2,6,18],[3,5,8,9,12,17,22,30,46],[4,10,11,13,15,19,27,33],[7,50,57],[14,20,21,37,38],[16,36,47,49],[23,25,29,31,35,39,58],[24,45,59],[26,44,54],[28],[32,53,64,68],[34,51],[40,42,62],[41,60],[43],[48,52,55,61,65],[56],[63],[66,69],[67],[70],[71]]",9,14312,0,105,164345,"[3,5,8,9,12,17,22,30,46]",19106,166452795,70.6506,317.3147,3362.6827,211.32,949.1067,10057.9805,701
46054,1443,X726,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,1905,2272,2272,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30",InitializedAndWaiting,1905,205966800,42,31,1896,79,6,8817334,4638964,4,3,"[[0],[1,8],[2,3,5,11],[4,10,15],[6],[7],[9,12],[13],[14,16,24],[17,27],[18],[19],[20],[21,22],[23],[25],[26],[28],[29],[30]]",1,5575,0,51,64445,"[2,3,5,11]",9529,138430335,58.7565,263.8945,2796.5724,87.4222,392.6416,4160.9455,2122
46055,1444,E787,N_1_of_FP_0_of_Jackolicom45,9710,10096,10096,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,9710,276735938,59,40,2486,80,3,8869602,4611786,4,2,"[[0],[1,3],[2,6,11,16],[4,5,8,12],[7],[9,10,14,23],[13],[15,20,34],[17,21,26],[18,33],[19,30],[22],[24,32],[25],[27],[28],[29],[31,35],[36],[37],[38],[39]]",6,7460,0,32,80841,"[9,10,14,23]",5855,159667010,67.7704,304.3787,3225.5962,117.4601,527.5512,5590.625,9946
46056,1445,E104,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,8159,8553,8553,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72",InitializedAndWaiting,8159,477102896,110,73,4840,79,6,8827162,4526606,9,3,"[[0],[1,3,9,11],[2,4,14,29,32,59],[5,6,7,10,13,25,31,34,38],[8,65],[12,16,28],[15,42,51,61,66],[17,50,56],[18,19,21,23,35,37,41,47,48],[20,39,57],[22,46,54],[24,27,33,44,53],[26,36,40,52],[30,55],[43],[45,60],[49],[58],[62],[63],[64,70],[67],[68],[69],[71],[72]]",2,15470,0,22,140700,"[18,19,21,23,35,37,41,47,48]",13805,187389182,79.537,357.2264,3785.64,202.5055,909.5176,9638.4423,8403
46057,1446,C860,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,498,733,733,"0,1,2,3,4,5",InitializedAndWaiting,498,43757293,7,6,166,42,8,8734248,4775467,1,3,"[[0],[1],[2],[3],[4],[5]]",31,984,0,336,7659,[5],3200,43757293,18.5727,83.416,883.9857,18.5727,83.416,883.9857,583
46058,1447,P395,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,873,1129,1129,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,873,76827814,15,11,678,79,12,8583613,4805172,2,3,"[[0],[1],[2],[3,6],[4],[5],[7],[8],[9],[10]]",38,2732,0,805,29189,"[3,6]",6908,72022642,30.5699,137.2992,1455.0029,32.6094,146.4595,1552.0771,979
46059,1448,S560,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,7200,7399,7399,"0,1,2,3,4,5",InitializedAndWaiting,7200,41184790,8,6,369,71,9,8538534,5940404,2,3,"[[0],[1,2],[3],[4],[5]]",40,1184,0,33,9639,"[1,2]",2510,35244386,14.9594,67.1876,712.0078,17.4808,78.512,832.016,7249
46060,1449,A221,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,4665,5002,5002,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,4665,209061593,45,32,2038,76,6,8837518,4542094,4,3,"[[0],[1,2,3,14],[4,5,6],[7,8,12,18],[9],[10,13,15],[11,23],[16],[17],[19,24],[20],[21],[22],[25],[26],[27],[28],[29],[30],[31]]",34,5805,0,185,59019,"[7,8,12,18]",7830,137463373,58.3461,262.0511,2777.0378,88.7358,398.5413,4223.4665,4852
46061,1450,G847,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,3527,3859,3859,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16",InitializedAndWaiting,3527,113005249,22,17,1066,80,3,8765294,4745612,3,3,"[[0],[1,4],[2,14],[3,5,11],[6],[7],[8],[9],[10],[12],[13,15],[16]]",43,3387,0,198,32848,"[3,5,11]",8576,81415939,34.5569,155.206,1644.7664,47.9649,215.4258,2282.9343,3709
46062,1451,H899,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,4665,4972,4972,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",InitializedAndWaiting,4665,107868225,23,16,800,74,3,8914375,4963473,4,3,"[[0],[1],[2,3],[4,6,9,14],[5],[7],[8],[10],[11],[12],[13],[15]]",2,3152,0,90,26448,"[4,6,9,14]",4744,83167735,35.3004,158.5455,1680.1563,45.7845,205.6329,2179.1561,4822
46063,1452,L510,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,5795,6157,6157,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",InitializedAndWaiting,5795,332834209,70,50,2716,80,4,8962725,4638744,7,3,"[[0],[1,2,3],[4,17,24,28,34,45],[5,6,7],[8,10,11,14,16,25,39],[9,15,41],[12,13,22],[18],[19,37],[20,31,32,43],[21],[23],[26],[27,33],[29],[30],[35,38],[36],[40],[42],[44],[46],[47],[48],[49]]",5,10011,0,52,100555,"[8,10,11,14,16,25,39]",11380,177425120,75.3078,338.2316,3584.3459,141.2709,634.4932,6723.9234,6007
46064,1453,E856,N_1_of_FP_0_of_Jackolicom45,1797,2040,2040,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,1797,69703541,13,10,559,76,10,8525229,4673438,2,2,"[[0],[1],[2],[3],[4,7],[5],[6],[8],[9]]",32,2556,0,1105,24074,"[4,7]",5265,65030103,27.6019,123.9691,1313.7395,29.5855,132.8782,1408.1523,1890
46065,1454,N856,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,9776,10176,10176,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61",InitializedAndWaiting,9776,430751274,92,62,3784,80,3,8984465,4959832,7,3,"[[0],[1,2,4],[3,5,6,14,19,25,27],[7,8,9,11,12,17,21],[10,23,24,32],[13,15,29,51],[16,40],[18,33,36],[20,22,30,39,42,49],[26,28,37,54],[31,58],[34,50],[35],[38],[41,45],[43],[44],[46],[47],[48],[52],[53,55],[56],[57],[59],[60],[61]]",21,14011,0,27,123616,"[7,8,9,11,12,17,21]",16434,196230385,83.2896,374.0807,3964.2502,182.8316,821.1559,8702.0459,10026
46066,1455,R809,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,9256,9550,9550,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",InitializedAndWaiting,9256,106017048,21,16,821,79,3,8827610,4802482,3,3,"[[0],[1,2],[3,4,5],[6],[7],[8,9],[10],[11],[12],[13],[14],[15]]",3,3205,0,133,30329,"[3,4,5]",4941,79018037,33.5391,150.6348,1596.324,44.9987,202.1039,2141.7585,9400
46067,1456,O861,N_1_of_FP_0_of_Jackolicom45,3702,4091,4091,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49",InitializedAndWaiting,3702,351815759,75,50,3261,79,4,8830272,4686898,7,2,"[[0],[1],[2,3,5,6,24,25,36],[4,7,9,10,12],[8,11],[13,19,28,37],[14,15,18],[16,38,42],[17,39],[20,31],[21],[22],[23],[26,34],[27],[29],[30],[32],[33],[35],[40],[41],[43],[44],[45],[46],[47],[48],[49]]",7,10667,0,313,102863,"[2,3,5,6,24,25,36]",15023,211053097,89.5811,402.3377,4263.6989,149.3276,670.6784,7107.3891,3941
46068,1457,U185,N_2_of_FP_0_of_Jackolicom45,1895,2160,2160,"0,1,2,3,4,5,6,7,8,9,10",InitializedAndWaiting,1895,77090197,14,11,579,67,4,8798705,4509122,3,2,"[[0],[1,2,8],[3],[4,9],[5],[6],[7],[10]]",80,2534,0,535,21882,"[1,2,8]",3916,55602448,23.6004,105.9968,1123.2818,32.7208,146.9597,1557.3777,2010
