Jobs/JobID_InDB,Jobs/JobID,Jobs/OwnerUserID,Jobs/NodeID_SubmittedOn,Jobs/TimeSubmission,Jobs/TimeDeadLinePrefered,Jobs/TimeDeadlineFinal,Jobs/ListOfTasks,Jobs/LastStatus,Jobs/LastStatusTime,Jobs/JobSizeWithoutAccountForParallelism,Jobs/CountOfEdges,Jobs/CountOfTasks,Jobs/SumOfEdgeWeight,Jobs/MaxEdgeWeight,Jobs/MinEdgeWeight,Jobs/MaxTaskSize,Jobs/MinTaskSize,Jobs/MaxParallelExecutableTasks,Jobs/JobInitSourceTypeID,Jobs/TasksWhichCanRunInParallel,Jobs/MinStorageNeeded,Jobs/TotalStorageNeeded,Jobs/MaxRamNeededForParallelExec,Jobs/MinRamNeeded,Jobs/TotalRamNeeded,Jobs/TaskIDsOfHighestsCPULoadPartOfTheDag,Jobs/MaxRamNeededForParallelExecutionOfHighestCpuLoadPartOfTheDag,Jobs/MinimumPassThrough_MI_withHighestParallelism,Jobs/MinTimeForExecuteDagWithMaxParallelismOnCloud,Jobs/MinTimeForExecuteDagWithMaxParallelismOnFog,Jobs/MinTimeForExecuteDagWithMaxParallelismOnIoT,Jobs/MaxTimeForExecuteDagSerialOnCloud,Jobs/MinTimeForExecuteDagSerialOnFog,Jobs/MinTimeForExecuteDagSerialOnIoT,Jobs/EFT_DAG
45198,587,J177,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,5783,6077,6077,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",InitializedAndWaiting,5783,107257107,22,16,898,75,5,8587866,4874230,2,3,"[[0],[1,4],[2,3],[5,10],[6],[7],[8],[9],[11],[12],[13],[14],[15]]",36,2828,0,237,36197,"[5,10]",5845,89927841,38.1697,171.4325,1816.7241,45.5251,204.4679,2166.8102,5927
45199,588,C328,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,7878,8233,8233,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24",InitializedAndWaiting,7878,167629337,34,25,1554,78,5,8985288,4756630,4,3,"[[0],[1,2,5,15],[3],[4,7],[6],[8,9],[10],[11],[12],[13],[14],[16],[17],[18],[19],[20],[21],[22],[23],[24]]",11,5469,0,223,53234,"[1,2,5,15]",8296,135845857,57.6595,258.9676,2744.3607,71.15,319.5575,3386.4513,8083
45200,589,M284,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,2508,2866,2866,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31",InitializedAndWaiting,2508,217703455,43,32,1791,76,5,8905854,4592356,3,3,"[[0],[1,2,5],[3,4],[6,19,20],[7,8,11],[9,16,22],[10],[12,21],[13,17,29],[14],[15],[18],[23],[24],[25,28],[26],[27],[30],[31]]",37,6783,0,130,68645,"[1,2,5]",3598,136431907,57.9083,260.0848,2756.2001,92.4038,415.0155,4398.0496,2716
45201,590,K106,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,844,1192,1192,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59",InitializedAndWaiting,844,407850744,87,60,3570,80,3,8980271,4647945,6,3,"[[0],[1,2],[3,4,6,7,9,25],[5,26],[8,10,12,13,30],[11,28],[14],[15,21,23,39],[16,17],[18,19,35],[20,24,27,41],[22,32,54],[29,33,34,37,49,50],[31],[36,40],[38],[42,58],[43,53],[44],[45],[46],[47],[48],[51],[52],[55],[56],[57],[59]]",20,11613,0,53,106642,"[29,33,34,37,49,50]",9631,209162707,88.7787,398.734,4225.5092,173.1115,777.4998,8239.409,1042
45202,591,L287,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,2695,2998,2998,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27",InitializedAndWaiting,2695,190127827,40,28,1557,79,7,8924297,4548296,6,3,"[[0],[1,3,9],[2,4,5,7,12,16],[6,10,15],[8,13],[11,17],[14,20],[18,19],[21],[22],[23,25],[24],[26],[27]]",20,5135,0,273,62408,"[2,4,5,7,12,16]",9953,105646707,44.8416,201.3979,2134.2769,80.6994,362.4472,3840.9662,2848
45203,592,P767,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,7788,8213,8213,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,7788,510744631,114,77,5374,80,3,8977650,4500416,10,3,"[[0],[1,8,17,30],[2,3,12,34,37,41],[4,6,13,14,15,19,22,33,43,53],[5,11,27,28,29,31,36,42],[7],[9,10],[16,24],[18,38,44],[20,55,61],[21,35,39,47,52],[23,40,49],[25,67],[26],[32,57,66],[45,51],[46,63],[48,59,73],[50,56],[54],[58],[60,68],[62],[64],[65],[69],[70],[71],[72],[74],[75],[76]]",13,16273,0,23,156945,"[4,6,13,14,15,19,22,33,43,53]",17058,231302524,98.1759,440.9399,4672.7783,216.7846,973.6499,10318.0734,8063
45204,593,O343,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7665,7997,7997,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63",InitializedAndWaiting,7665,425491427,96,64,4114,79,4,8962321,4597984,10,3,"[[0],[1,2,10,26],[3,4,6,9,17,18,24,27,29,31],[5,7,11,12,20,41,50],[8,16,33,40],[13,15,43],[14,19,37,39,49],[21],[22,34,45,46,47,52],[23],[25,30,36],[28,53,54,56,58],[32],[35,38],[42,44],[48,51],[55],[57,60,61],[59],[62],[63]]",5,12371,0,21,144535,"[3,4,6,9,17,18,24,27,29,31]",27642,160043215,67.9301,305.0959,3233.1963,180.5991,811.1288,8595.7864,7847
45205,594,F122,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,8006,8327,8327,"0,1,2,3,4,5,6,7,8,9,10,11,12",InitializedAndWaiting,8006,98549011,15,13,625,78,3,8855970,5946220,2,3,"[[0],[1,2],[3,6],[4,5],[7],[8],[9],[10],[11],[12]]",51,2466,0,441,27861,"[4,5]",4297,76458924,32.4529,145.7563,1544.6247,41.829,187.8673,1990.8891,8177
45206,595,G299,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7874,8169,8169,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67",InitializedAndWaiting,7874,431045272,100,68,4229,80,3,8847602,4558451,13,3,"[[0],[1,2,7],[3,4,5,6,8,11,14,17,20,21],[9,25,30,38,52],[10,12,13,15,16,18,26,27,33,36,37,42,45],[19,22,32,48],[23],[24,28,29,35,40,43,46],[31,39,41,44,50,53,54],[34],[47,56],[49,59],[51],[55],[57],[58],[60,65],[61],[62,64],[63],[66],[67]]",5,13714,0,22,122915,"[10,12,13,15,16,18,26,27,33,36,37,42,45]",27457,147440846,62.581,281.0715,2978.6029,182.9564,821.7163,8707.9853,8019
45207,596,X850,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,3220,3551,3551,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",InitializedAndWaiting,3220,205888063,43,30,1744,80,4,8898567,4814905,6,3,"[[0],[1,3],[2,4,6,7,15,24],[5],[8,9],[10,20],[11],[12,19],[13,16],[14,21,22],[17],[18],[23,25],[26],[27],[28],[29]]",43,6417,0,239,64109,"[2,4,6,7,15,24]",13110,123403467,52.3784,235.2482,2492.9993,87.3888,392.4915,4159.3548,3401
45208,597,X854,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,8447,8875,8875,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76",InitializedAndWaiting,8447,502214450,111,77,4668,79,3,8982160,4571478,8,3,"[[0],[1,3,4],[2,6,8,17,20,23,24,51],[5,9,21],[7,12,40],[10,14,19,32,68],[11,18,29,37,43,47,70],[13,31,36],[15,34],[16,27,28,39,49,53],[22,55,57,58,67],[25,26],[30,33],[35],[38,44,54],[41,73,74],[42],[45,56],[46],[48],[50],[52],[59,62],[60],[61],[63],[64],[65],[66],[69],[71],[72],[75],[76]]",6,14352,0,107,151320,"[2,6,8,17,20,23,24,51]",15946,233023769,98.9065,444.2212,4707.5509,213.164,957.3886,10145.7465,8725
45209,598,E620,N_0_of_FP_0_of_Jackolicom45,1782,2212,2212,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,1782,512027069,108,75,4366,80,3,8934183,4557608,8,2,"[[0],[1,24,37],[2,11,14,16,18,20,30,46],[3,5,7,12,68],[4,10,13,19,21,28,32,39],[6,9],[8,27,31,38,44],[15,33,45],[17,34,40,62],[22,52],[23,42,53,58],[25,29],[26,36,50,61],[35],[41,47,51],[43,67],[48],[49,66],[54,55],[56,69],[57],[59],[60],[63],[64],[65],[70],[71],[72],[73],[74]]",38,17053,0,23,142872,"[2,11,14,16,18,20,30,46]",14126,230767230,97.9487,439.9195,4661.9642,217.329,976.0947,10343.9812,2062
45210,599,N411,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,7920,8403,8403,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40",InitializedAndWaiting,7920,278454419,62,41,2676,80,3,8983566,4522941,4,3,"[[0],[1,8],[2,3,11,12],[4,28],[5,7,27],[6,26],[9,21],[10,23],[13,25,31],[14,15,20,33],[16],[17,38],[18],[19],[22],[24],[29],[30],[32],[34],[35],[36],[37],[39],[40]]",7,7751,0,27,80371,"[2,3,11,12]",7642,179215962,76.0679,341.6455,3620.5245,118.1895,530.8272,5625.3418,8253
45211,600,T217,N_2_of_Clst_0_of_DC_0_of_CP_Lomocom68,1264,1599,1599,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35",InitializedAndWaiting,1264,239254638,52,36,2317,79,3,8904480,4515865,6,3,"[[0],[1,2,9,15],[3,4,5,13],[6,12],[7,11],[8,26],[10,16,17,18,21,24],[14,28],[19,23],[20],[22],[25],[27],[29],[30],[31],[32],[33],[34],[35]]",3,8450,0,48,63838,"[10,16,17,18,21,24]",10455,139373978,59.157,265.6934,2815.6359,101.5512,456.0993,4833.427,1449
45212,601,Q225,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,8825,9117,9117,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,8825,124916541,25,18,834,76,6,8805703,4557730,3,3,"[[0],[1],[2,3],[4,5,8],[6],[7],[9],[10],[11],[12],[13],[14],[15],[16],[17]]",19,3709,0,185,37044,"[4,5,8]",4805,110686568,46.9807,211.0056,2236.0923,53.0206,238.1327,2523.5665,8967
45213,602,P893,N_2_of_FP_0_of_Jackolicom45,2311,2716,2716,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,2311,527865960,111,78,4316,80,3,8973652,4548724,8,2,"[[0],[1],[2,4,7],[3,8,9,10,22],[5,17,30,40,48],[6,14,35,38,39,45,55],[11,12,18,25],[13,15,16,20,27,28,32,46],[19,74,76],[21,33,37],[23,29],[24,36,69,70],[26,71],[31,51,53],[34,43,47],[41],[42,57],[44,59],[49,52,65],[50,60],[54],[56],[58],[61],[62],[63],[64],[66],[67],[68],[72],[73],[75],[77]]",8,15144,0,28,151438,"[13,15,16,20,27,28,32,46]",16684,255340387,108.3788,486.7641,5158.3917,224.0518,1006.2889,10663.9588,2566
45214,603,B480,TM197,4579,4942,4942,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74",InitializedAndWaiting,4579,489548245,109,75,4601,80,4,8934641,4568928,8,1,"[[0],[1,2,3,9],[4,5,6,8,11,13,22],[7,10,14,16,23,37,54,63],[12,19,26],[15,17,18,33,45,64],[20,24,25,31,32,49],[21,30,42],[27,28,34,38],[29],[35,36,46,66],[39],[40,47,50],[41,57,61],[43,53,59],[44],[48],[51,67],[52,62],[55,72],[56,58,68],[60],[65],[69],[70],[71],[73],[74]]",3,16714,0,37,147078,"[7,10,14,16,23,37,54,63]",8047,201484310,85.5197,384.0964,4070.3901,207.7879,933.2426,9889.8635,4792
45215,604,X102,N_0_of_Clst_0_of_DC_0_of_CP_Lomocom68,3441,3647,3647,"0,1,2,3,4,5",InitializedAndWaiting,3441,47537471,8,6,222,64,3,8995853,6123499,2,3,"[[0],[1],[2,3],[4],[5]]",9,1394,0,1896,16372,"[2,3]",4719,41413972,17.5781,78.9489,836.6459,20.1772,90.6223,960.3529,3497
45216,605,V178,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,4463,4846,4846,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48",InitializedAndWaiting,4463,331227930,70,49,2552,80,3,8695056,4571466,6,3,"[[0],[1,2,7],[3,4,5,8],[6,9,12,22,29,32],[10,14,15,18,19,23],[11],[13,16],[17,37],[20,21,24],[25,26,28,38],[27],[30,31,34,36],[33,40],[35],[39],[41],[42,44],[43],[45],[46],[47],[48]]",15,10772,0,62,96221,"[6,9,12,22,29,32]",12680,164025300,69.6202,312.687,3313.6424,140.5891,631.4311,6691.4733,4696
45217,606,A571,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,736,1039,1039,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26",InitializedAndWaiting,736,195360335,40,27,1410,80,5,8908945,4823660,4,3,"[[0],[1,2,3],[4,14,19],[5,6,10,24],[7,16],[8,9,17],[11],[12],[13],[15],[18],[20],[21],[22],[23],[25],[26]]",3,5299,0,28,55688,"[5,6,10,24]",12539,124515240,52.8503,237.3677,2515.4594,82.9203,372.4221,3946.6734,889
45218,607,R601,N_0_of_FP_0_of_Jackolicom45,5346,5662,5662,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",InitializedAndWaiting,5346,199591263,43,29,1602,79,3,8820803,4874797,5,2,"[[0],[1,2],[3,4,5,6,8],[7],[9,12,15],[10,14],[11,16],[13],[17,22],[18,20],[19],[21,23],[24,26],[25],[27],[28]]",19,6027,0,122,55788,"[3,4,5,6,8]",9442,116156185,49.3023,221.4325,2346.5896,84.7162,380.4876,4032.1467,5512
45219,608,Y750,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,8836,9235,9235,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69",InitializedAndWaiting,8836,495128410,104,70,4754,79,5,8925492,4525329,10,3,"[[0],[1,2],[3,6,7,18,19,38,60],[4,5,9,10,20,39],[8,11,12,13,26,29,30,31,49,52],[14,22,36,42],[15,23,25,27,32],[16,17],[21,33,43,48],[24],[28],[34],[35],[37,55,58],[40],[41,46,53],[44],[45,50],[47,54],[51],[56],[57],[59],[61],[62,63],[64],[65],[66],[67],[68],[69]]",1,13881,0,97,151955,"[8,11,12,13,26,29,30,31,49,52]",21302,235445547,99.9344,448.8379,4756.4757,210.1564,943.8802,10002.5941,9085
45220,609,I328,N_1_of_FP_0_of_Jackolicom45,3295,3597,3597,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42",InitializedAndWaiting,3295,281790501,60,43,2101,74,5,8754685,4642136,5,2,"[[0],[1,2,3],[4,7,11,16,25],[5,12,14,29],[6,17,30],[8,31],[9,13,19,23,36],[10],[15,18,21,24],[20],[22],[26],[27,32,34],[28],[33],[35],[37],[38],[39],[40],[41],[42]]",10,8390,0,139,78230,"[4,7,11,16,25]",11242,156629467,66.4811,298.5881,3164.2317,119.6055,537.1869,5692.7374,3447
45221,610,B187,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,6699,6996,6996,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17",InitializedAndWaiting,6699,116471020,25,18,991,78,7,8256342,4654005,3,3,"[[0],[1],[2,4,11],[3,12],[5,7,13],[6,9],[8],[10],[14],[15],[16],[17]]",15,3656,0,46,41560,"[5,7,13]",6012,81724768,34.6879,155.7947,1651.0054,49.4359,222.0327,2352.9499,6846
45222,611,J355,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2641,2989,2989,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18",InitializedAndWaiting,2641,124295788,26,19,1379,78,16,8784914,4541429,4,3,"[[0],[1,6],[2,3,4,10],[5],[7],[8,15,16],[9],[11],[12],[13],[14],[17],[18]]",69,4712,0,43,40490,"[8,15,16]",7057,86232601,36.6013,164.3882,1742.0727,52.7571,236.9493,2511.026,2839
45223,612,U504,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,8194,8516,8516,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53",InitializedAndWaiting,8194,360122241,79,54,3053,79,3,8967937,4516722,9,3,"[[0],[1,2,7,23],[3,4,8,17],[5,6],[9,15,32],[10,11,28,33],[12,22],[13],[14,37],[16,19,20,21,25,26,27,36,46],[18],[24,34],[29],[30,38,39,40,41],[31,43],[35,44],[42],[45,47],[48],[49],[50],[51],[52],[53]]",6,11992,0,372,98249,"[16,19,20,21,25,26,27,36,46]",16401,174278345,73.9721,332.2328,3520.7746,152.8532,686.5133,7275.1968,8366
45224,613,X796,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,9646,9951,9951,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,9646,216595062,45,33,1604,79,5,8993883,4519864,5,3,"[[0],[1,2,12],[3,5,6],[4,7,13,20,27],[8,10],[9,11,17],[14,26],[15,23],[16,19],[18,24],[21],[22],[25],[28],[29],[30,31],[32]]",3,6572,0,55,70668,"[4,7,13,20,27]",11183,119896107,50.8897,228.562,2422.1436,91.9334,412.9026,4375.6578,9801
45225,614,W730,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,4999,5430,5430,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54",InitializedAndWaiting,4999,357308198,74,55,3251,80,6,8967915,4510014,6,3,"[[0],[1,2,15,31],[3,9,10,12,17,36],[4,5],[6,18,19,37],[7],[8,21,27,44,46],[11],[13],[14,30,33],[16,20,35],[22,23,24],[25],[26],[28],[29,53],[32,34],[38],[39],[40,42],[41],[43,50],[45],[47],[48],[49],[51],[52],[54]]",7,9960,0,42,112956,"[3,9,10,12,17,36]",13885,197269993,83.7309,376.0625,3985.2524,151.6588,681.1488,7218.3474,5280
45226,615,J179,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,2876,3213,3213,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28",InitializedAndWaiting,2876,198350242,42,29,1675,76,3,8650555,4615215,4,3,"[[0],[1],[2,3,11],[4,6,12,27],[5,21],[7,26],[8],[9,15],[10,13,16],[14],[17],[18],[19],[20],[22,24],[23],[25],[28]]",31,5808,0,71,53823,"[4,6,12,27]",11413,128398864,54.4987,244.7711,2593.9164,84.1894,378.1218,4007.0756,3063
45227,616,B811,N_0_of_Clst_1_of_DC_0_of_CP_Lomocom68,7334,7555,7555,"0,1,2,3,4,5,6,7,8,9",InitializedAndWaiting,7334,72163422,14,10,450,74,6,8829733,5098658,2,3,"[[0],[1,6],[2,3],[4],[5],[7],[8],[9]]",1,1479,0,319,19850,"[1,6]",3474,59944369,25.4433,114.274,1210.9974,30.6296,137.5676,1457.8469,7405
45228,617,F575,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,4309,4715,4715,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44",InitializedAndWaiting,4309,293466455,67,45,2928,79,3,8970996,4527636,6,3,"[[0],[1,4],[2,3,5,8,18,31],[6,27],[7,9,12,14,17,22],[10,11,21,29],[13,34],[15],[16],[19],[20,23,33],[24],[25],[26],[28],[30],[32],[35],[36,38],[37,40],[39],[41],[42],[43],[44]]",5,8569,0,169,94740,"[7,9,12,14,17,22]",12485,173010494,73.434,329.8158,3495.1615,124.5613,559.4451,5928.6153,4565
45229,618,I642,N_0_of_FP_0_of_Jackolicom45,147,545,545,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50",InitializedAndWaiting,147,348778131,74,51,2952,80,4,8964452,4571929,6,2,"[[0],[1,2,4],[3,7,8,11,12,35],[5,10,22,33,39,45],[6,14,17,20],[9],[13,34],[15,37],[16],[18,21,24,28],[19,26],[23],[25],[27,30,41],[29,31,42],[32],[36],[38],[40],[43],[44],[46],[47],[48],[49],[50]]",3,9541,0,38,91938,"[5,10,22,33,39,45]",10932,191986710,81.4884,365.9908,3878.5194,148.0383,664.8877,7046.0228,395
45230,619,I193,N_1_of_Clst_1_of_DC_0_of_CP_Lomocom68,6714,7032,7032,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39",InitializedAndWaiting,6714,283894035,58,40,2438,76,5,8777874,4539576,4,3,"[[0],[1,27],[2,3,16],[4,10,17,21],[5,12],[6,7,26],[8,29],[9,19,25],[11],[13,20,30],[14,31,35],[15,23,28,32],[18,24,34],[22],[33],[36],[37],[38],[39]]",6,7457,0,52,81191,"[15,23,28,32]",10509,143521471,60.9174,273.5999,2899.4237,120.4983,541.1969,5735.233,6882
45231,620,Y600,TM197,103,541,541,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77",InitializedAndWaiting,103,517220520,113,78,4338,80,3,8933602,4562423,7,1,"[[0],[1,8],[2,3,24],[4,5,10,20,28,32,37],[6,7,9,12,14,34,71],[11,16,43,52,65,69],[13],[15,22,26,36,39,50],[17,19,47,57],[18,41,48,51],[21,25,35],[23,29,31],[27,30,33,40,59],[38,56],[42,66],[44,67],[45,62],[46],[49],[53],[54,60,68],[55],[58,64],[61,73],[63],[70,72],[74],[75],[76],[77]]",2,14419,0,46,134287,"[6,7,9,12,14,34,71]",12534,216717303,91.9853,413.1356,4378.1273,219.5333,985.9952,10448.8994,391
45232,621,U413,N_2_of_Clst_1_of_DC_0_of_CP_Lomocom68,9425,9701,9701,"0,1,2,3,4,5,6,7,8,9,10,11,12,13",InitializedAndWaiting,9425,94343973,20,14,812,80,6,8823268,4659868,3,3,"[[0],[1],[2,3,7],[4,5],[6,9],[8],[10],[11],[12],[13]]",52,3329,0,261,30887,"[2,3,7]",7099,71419011,30.3137,136.1485,1442.8083,40.0441,179.8511,1905.9388,9551
45233,622,Y183,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,2730,3055,3055,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32",InitializedAndWaiting,2730,233149649,46,33,1894,77,3,8868471,4795570,4,3,"[[0],[1,2,3],[4,7,17,20],[5,8,21,30],[6,14,16],[9,10],[11],[12],[13],[15],[18,19],[22],[23],[24],[25],[26],[27],[28],[29],[31],[32]]",22,8108,0,54,72747,"[4,7,17,20]",8798,155869110,66.1584,297.1386,3148.8709,98.96,444.4611,4710.0939,2905
45234,623,Y199,N_3_of_Clst_0_of_DC_0_of_CP_Lomocom68,7703,8044,8044,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15",InitializedAndWaiting,7703,101723235,21,16,878,79,3,8746559,4585457,3,3,"[[0],[1,2],[3,5,12],[4],[6],[7],[8],[9],[10],[11],[13],[14],[15]]",30,3283,0,410,26380,"[3,5,12]",3875,84000456,35.6538,160.1329,1696.9789,43.1762,193.9185,2055.0148,7894
45235,624,C509,N_1_of_Clst_0_of_DC_0_of_CP_Lomocom68,1481,1778,1778,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20",InitializedAndWaiting,1481,144411817,30,21,1044,74,5,8951552,4537645,4,3,"[[0],[1,3],[2,4,5,9],[6],[7,13,14],[8],[10,12],[11],[15],[16],[17],[18],[19],[20]]",9,4290,0,254,44113,"[2,4,5,9]",7784,100637603,42.7155,191.8489,2033.0829,61.2953,275.2972,2917.4104,1628
45236,625,U127,N_3_of_Clst_1_of_DC_0_of_CP_Lomocom68,6288,6480,6480,"0,1,2,3,4",InitializedAndWaiting,6288,36000174,7,5,262,63,12,8638696,5337415,2,3,"[[0],[1,3],[2],[4]]",163,1467,0,2352,15234,"[1,3]",6375,29448279,12.4993,56.1383,594.9147,15.2802,68.6284,727.2762,6330
